ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0,0,1.40833333333333,0,1.2,0,0,2.23333333333333,3.77333333333333
0007CB1E1F,0,0,0,1.55555555555556,0,1.06666666666667,0,3.31333333333333,1.52857142857143,2.2
0007CB2183,0,0,0,1.3,0,0,0,1.23333333333333,1.54166666666667,2.2
0007CB2277,1.40833333333333,1.55555555555556,1.3,0,0,1.16666666666667,0,1.75,1.58333333333333,2.075
0007CB3D9B,0,0,0,0,0,0,0,0,0,2.36111111111111
0007CB3F5E,1.2,1.06666666666667,0,1.16666666666667,0,0,1.16666666666667,1.96190476190476,0,1.575
0007CB6BC3,0,0,0,0,0,1.16666666666667,0,0,0,1.5
0007F2945F,0,3.31333333333333,1.23333333333333,1.75,0,1.96190476190476,0,0,2.28333333333333,0
0007F2B8A6,2.23333333333333,1.52857142857143,1.54166666666667,1.58333333333333,0,0,0,2.28333333333333,0,1.68444444444444
0007F2E455,3.77333333333333,2.2,2.2,2.075,2.36111111111111,1.575,1.5,0,1.68444444444444,0
