ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0,0,5.63333333333333,0,2.4,0,0,2.23333333333333,18.8666666666667
0007CB1E1F,0,0,0,4.66666666666667,0,1.06666666666667,0,16.5666666666667,10.7,8.8
0007CB2183,0,0,0,1.3,0,0,0,4.93333333333333,6.16666666666667,19.8
0007CB2277,5.63333333333333,4.66666666666667,1.3,0,0,1.16666666666667,0,7,6.33333333333333,8.3
0007CB3D9B,0,0,0,0,0,0,0,0,0,14.1666666666667
0007CB3F5E,2.4,1.06666666666667,0,1.16666666666667,0,0,2.33333333333333,13.7333333333333,0,6.3
0007CB6BC3,0,0,0,0,0,2.33333333333333,0,0,0,1.5
0007F2945F,0,16.5666666666667,4.93333333333333,7,0,13.7333333333333,0,0,18.2666666666667,0
0007F2B8A6,2.23333333333333,10.7,6.16666666666667,6.33333333333333,0,0,0,18.2666666666667,0,25.2666666666667
0007F2E455,18.8666666666667,8.8,19.8,8.3,14.1666666666667,6.3,1.5,0,25.2666666666667,0
