ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,52.1770380666667,0,0,0,0,34.27292255,1.06553465,0,0
0007CB1E1F,52.1770380666667,0,0,57.5787875,76.7166336666667,0,33.9903048666667,54.2022956857143,22.0833401,0
0007CB2183,0,0,0,48.5347587,0,0,35.1412847285714,63.2016998333333,38.5586862333333,0
0007CB2277,0,57.5787875,48.5347587,0,0,11.6832919,63.1002297,0,0,0
0007CB3D9B,0,76.7166336666667,0,0,0,44.2731741,1.70301612,0,0,0
0007CB3F5E,0,0,0,11.6832919,44.2731741,0,0,0,0,0
0007CB6BC3,34.27292255,33.9903048666667,35.1412847285714,63.1002297,1.70301612,0,0,38.9007016333333,0,0
0007F2945F,1.06553465,54.2022956857143,63.2016998333333,0,0,0,38.9007016333333,0,44.4345532166667,9.9744141375
0007F2B8A6,0,22.0833401,38.5586862333333,0,0,0,0,44.4345532166667,0,12.4852441166667
0007F2E455,0,0,0,0,0,0,0,9.9744141375,12.4852441166667,0
