ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,1.31481481481481,0,0,0,0,1.86875,2.64166666666667,0,0
0007CB1E1F,1.31481481481481,0,0,1.26666666666667,1.63333333333333,0,1.26666666666667,1.86190476190476,2.11111111111111,0
0007CB2183,0,0,0,3.00833333333333,0,0,2.98095238095238,1.41111111111111,1.46666666666667,0
0007CB2277,0,1.26666666666667,3.00833333333333,0,0,1.925,7.94,0,0,0
0007CB3D9B,0,1.63333333333333,0,0,0,2.2,1.69333333333333,0,0,0
0007CB3F5E,0,0,0,1.925,2.2,0,0,0,0,0
0007CB6BC3,1.86875,1.26666666666667,2.98095238095238,7.94,1.69333333333333,0,0,2.25833333333333,0,0
0007F2945F,2.64166666666667,1.86190476190476,1.41111111111111,0,0,0,2.25833333333333,0,2.46666666666667,1.37083333333333
0007F2B8A6,0,2.11111111111111,1.46666666666667,0,0,0,0,2.46666666666667,0,1.31111111111111
0007F2E455,0,0,0,0,0,0,0,1.37083333333333,1.31111111111111,0
