ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,1.2,0,0,0,0,1.7,0,0,0
0007CB1E1F,1.2,0,0,0,0,0,2.13333333333333,0,2.23333333333333,0
0007CB2183,0,0,0,0,0,0,0,0,1.53333333333333,0
0007CB2277,0,0,0,0,1.1,2.3952380952381,0,3.06666666666667,3.73333333333333,0
0007CB3D9B,0,0,0,1.1,0,0,1.4,0,0,1.45714285714286
0007CB3F5E,0,0,0,2.3952380952381,0,0,1.31666666666667,1.78333333333333,0,0
0007CB6BC3,1.7,2.13333333333333,0,0,1.4,1.31666666666667,0,0,0,0
0007F2945F,0,0,0,3.06666666666667,0,1.78333333333333,0,0,0,1.42962962962963
0007F2B8A6,0,2.23333333333333,1.53333333333333,3.73333333333333,0,0,0,0,0,2.95833333333333
0007F2E455,0,0,0,0,1.45714285714286,0,0,1.42962962962963,2.95833333333333,0
