ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,15.0666666666667,0,0,0,0,0,7.26666666666667,5.8
0007CB0F67,0,0,0,0,0,0,0,0,0,21.6
0007CB48B4,15.0666666666667,0,0,8.13333333333333,0,0,0,0,0,17.8666666666667
0007CB6DFA,0,0,8.13333333333333,0,61.4666666666667,0,0,0,0,54.4
0007F29741,0,0,0,61.4666666666667,0,0,0,0,0,0
0007F2B88A,0,0,0,0,0,0,0,0,0,0
0007F2C687,0,0,0,0,0,0,0,0,0,6.13333333333333
0007F2EEFA,0,0,0,0,0,0,0,0,0,0
0007F2F26A,7.26666666666667,0,0,0,0,0,0,0,0,52.8
0007F2F283,5.8,21.6,17.8666666666667,54.4,0,0,6.13333333333333,0,52.8,0
