ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,2.98095238095238,0,4.76666666666667,0,0,2.52,2.55,3.88888888888889
0007CB0F67,0,0,0,2.06666666666667,0,0,3.48571428571429,2.06666666666667,14.2333333333333,8.07160493827161
0007CB48B4,2.98095238095238,0,0,2.3,0,0,0,4.37333333333333,4.91111111111111,3.8
0007CB6DFA,0,2.06666666666667,2.3,0,0,0,0,0,0,4.31666666666667
0007F29741,4.76666666666667,0,0,0,0,0,0,3.82222222222222,0,3.9
0007F2B88A,0,0,0,0,0,0,3.33333333333333,0,3.1,0
0007F2C687,0,3.48571428571429,0,0,0,3.33333333333333,0,0,3.64,0
0007F2EEFA,2.52,2.06666666666667,4.37333333333333,0,3.82222222222222,0,0,0,2.26666666666667,0
0007F2F26A,2.55,14.2333333333333,4.91111111111111,0,0,3.1,3.64,2.26666666666667,0,3.0625
0007F2F283,3.88888888888889,8.07160493827161,3.8,4.31666666666667,3.9,0,0,0,3.0625,0
