ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,0.328447819177115,0.0340607791148277,0.0196188340807175,0,0,0.207870517296096,0.0198529411764706,0.00474950206833155
0007CB0F67,0,0,0.0791100123609394,0,0,0,0.579264617239301,0.0165026975563313,0.0265756302521008,0.123027424544201
0007CB48B4,0.53866203301477,0.114081996434938,0,0.266163573322456,0.062219730941704,0,0.0201928872814949,0.165661694700095,0.0387605042016807,0.0254328175271947
0007CB6DFA,0.0483637416739067,0,0.23044322797104,0,0.491031390134529,0,0,0.132021580450651,0.0763655462184874,0.0600582197027731
0007F29741,0.0101361135244715,0,0.0196009182412149,0.17866612278197,0,0,0,0.0939384322437321,0,0
0007F2B88A,0,0,0,0,0,0,0.100060277275467,0.0526816883529038,0.17531512605042,0
0007F2C687,0,0.48943213649096,0.0118311848843369,0,0,0.124298015724448,0,0,0.040546218487395,0
0007F2EEFA,0.189690124529395,0.0132416603004838,0.092177291188416,0.0848460126453192,0.165919282511211,0.0621490078622239,0,0,0.0432773109243698,0
0007F2F26A,0.054735013032146,0.0644257703081233,0.0651598092883631,0.148276565368142,0,0.62485960314489,0.116335141651597,0.130752142177087,0,0.664317450589857
0007F2F283,0.00897770055024616,0.204481792717087,0.0293130849373124,0.07995105037732,0,0,0,0,0.45546218487395,0
