ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,2.8,11.7775,3.19375,2.10833333333333,0,2.75714285714286,3.45555555555556,2.835,0
0007CB0F67,2.8,0,0,0,0,0,3.03,0,2.2,2.9
0007CB48B4,11.7775,0,0,3.08627450980392,1.975,1.6,0,2.732,2.49,1.93333333333333
0007CB6DFA,3.19375,0,3.08627450980392,0,2.37608695652174,0,2.92857142857143,4.29111111111111,4.81,2.62916666666667
0007F29741,2.10833333333333,0,1.975,2.37608695652174,0,0,2.75,3.38571428571429,0,0
0007F2B88A,0,0,1.6,0,0,0,0,0,3.75,0
0007F2C687,2.75714285714286,3.03,0,2.92857142857143,2.75,0,0,1.95,5.95,1.85
0007F2EEFA,3.45555555555556,0,2.732,4.29111111111111,3.38571428571429,0,1.95,0,2.35,0
0007F2F26A,2.835,2.2,2.49,4.81,0,3.75,5.95,2.35,0,3.007
0007F2F283,0,2.9,1.93333333333333,2.62916666666667,0,0,1.85,0,3.007,0
