ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,36.7696152,0,0,0,0,0,63.46706375,54.4233248
0007CB0F67,0,0,0,0,0,0,0,0,0,9.1314707
0007CB48B4,36.7696152,0,0,57.9904658333333,0,0,0,0,0,27.7923266
0007CB6DFA,0,0,57.9904658333333,0,1.87009663333333,0,0,0,0,4.25089239230769
0007F29741,0,0,0,1.87009663333333,0,0,0,0,0,0
0007F2B88A,0,0,0,0,0,0,0,0,0,0
0007F2C687,0,0,0,0,0,0,0,0,0,81.6641672
0007F2EEFA,0,0,0,0,0,0,0,0,0,0
0007F2F26A,63.46706375,0,0,0,0,0,0,0,0,12.5282369105263
0007F2F283,54.4233248,9.1314707,27.7923266,4.25089239230769,0,0,81.6641672,0,12.5282369105263,0
