ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,6.066494514,0,67.92417661,0,73.8587441075,15.230208431,0,0
0007CB0F67,0,0,0,0,0,0,2.13478677,0,0,6.63293118416667
0007CB48B4,6.066494514,0,0,57.80879296,74.94471293,0,0,0,58.1994556666667,0
0007CB6DFA,0,0,57.80879296,0,23.006929475,0,0,0,0,27.606947326
0007F29741,67.92417661,0,74.94471293,23.006929475,0,0,0,1.11327872,0,89.05771072
0007F2B88A,0,0,0,0,0,0,3.19004766857143,0,16.0283136775,0
0007F2C687,73.8587441075,2.13478677,0,0,0,3.19004766857143,0,0,18.3000823394737,0
0007F2EEFA,15.230208431,0,0,0,1.11327872,0,0,0,0,70.03755642
0007F2F26A,0,0,58.1994556666667,0,0,16.0283136775,18.3000823394737,0,0,6.04594788454545
0007F2F283,0,6.63293118416667,0,27.606947326,89.05771072,0,0,70.03755642,6.04594788454545,0
