ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,0.28063063063063,0,0.122477709995307,0,0,0,0,0
0007CB0F67,0,0,0.0378378378378378,0,0.014547160957297,0.0306547619047619,0.152004164497658,0,0.0175751400916964,0
0007CB48B4,0.346881959910914,0.0442338072669826,0,0.0466744457409568,0,0,0,0.167333575845762,0,0.0425531914893616
0007CB6DFA,0,0,0.0540540540540541,0,0.175035194744251,0,0.028110359187923,0,0,0.383339343671114
0007F29741,0.14532293986637,0.0163243812532912,0,0.145079735511474,0,0,0.0780843310775639,0.102946526009458,0.0280183392766174,0
0007F2B88A,0,0.0542390731964192,0,0,0,0,0.0983862571577305,0.0356493270280101,0.514773306164034,0
0007F2C687,0,0.30753027909426,0,0.0420070011668611,0.1407789770061,0.1125,0,0.309567115314659,0.0804890473764648,0.0623873061666063
0007F2EEFA,0,0,0.207207207207207,0,0.132801501642421,0.0291666666666666,0.221499219156689,0,0.0078960774325013,0.0133429498737829
0007F2F26A,0,0.0363349131121643,0,0,0.05161895823557,0.601488095238094,0.0822488287350341,0.0112768279374318,0,0.244861161197259
0007F2F283,0,0,0.0531531531531532,0.413457798521976,0,0,0.045028630921395,0.0134594397962896,0.172949566989302,0
