ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,33.6,0,6.53333333333333,0,20.1333333333333,32.4666666666667,0,0
0007CB0F67,0,0,0,0,0,0,38.0666666666667,0,0,155.866666666667
0007CB48B4,33.6,0,0,2.13333333333333,2.26666666666667,0,0,0,7.2,0
0007CB6DFA,0,0,2.13333333333333,0,11.8,0,0,0,0,12.1333333333333
0007F29741,6.53333333333333,0,2.26666666666667,11.8,0,0,0,17.3333333333333,0,2.73333333333333
0007F2B88A,0,0,0,0,0,0,21.4,0,13.2666666666667,0
0007F2C687,20.1333333333333,38.0666666666667,0,0,0,21.4,0,0,73.7333333333333,0
0007F2EEFA,32.4666666666667,0,0,0,17.3333333333333,0,0,0,0,2.2
0007F2F26A,0,0,7.2,0,0,13.2666666666667,73.7333333333333,0,0,29.4
0007F2F283,0,155.866666666667,0,12.1333333333333,2.73333333333333,0,0,2.2,29.4,0
