ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.126077242259815,0.325427275898152,0,0.0996763754045311,0,0.181721894386443,0.362433028679484,0.105680317040951,0.0821992378878606
0007CB0F67,0.060490045941807,0,0.0718521102197418,0,0,0,0.126342865789076,0,0.029326287978864,0.127109417528579
0007CB48B4,0.142879019908117,0.0657516757101817,0,0.082670906200318,0,0,0.0242094114086852,0.0283643239836118,0.029326287978864,0
0007CB6DFA,0,0,0.0544122776421347,0,0.0711974110032362,0,0,0.0337220296249606,0.0121532364597094,0.166848121937943
0007F29741,0.0235834609494641,0,0,0.0582935877053524,0,0,0.069148131336057,0,0,0
0007F2B88A,0,0,0,0,0,0,0.144802541988198,0.054207374724236,0,0
0007F2C687,0.183920367534457,0.266517714650495,0.0558074642483435,0,0.2957928802589,0.458772770853307,0,0,0.28665785997358,0.0574305933587373
0007F2EEFA,0.176110260336907,0,0.0313916986396931,0.0567037625861155,0,0.0824544582933845,0,0,0,0.0242242787152967
0007F2F26A,0.0612557427258807,0.0354293009894669,0.0387164283222882,0.0243773184949656,0,0,0.164170071115146,0,0,0.228633641807295
0007F2F283,0.0462480857580398,0.149058410469198,0,0.324854266030737,0,0,0.0319261612952036,0.0280491648282383,0.221928665785998,0
