ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,7.07238082124048,0,3.4297351736468,0,0,0,0,0
0007CB0F67,0,0,1.27772736909012,0,0.545527988577304,1.06354964193453,4.83904353137354,0,0.517767166524665,0
0007CB48B4,7.07238082124048,1.27772736909012,0,0.790413617316196,0,0,0,3.04565554259199,0,0.669223722518694
0007CB6DFA,0,0,0.790413617316196,0,2.83357838896205,0,0.403501709843558,0,0,5.57370752017724
0007F29741,3.4297351736468,0.545527988577304,0,2.83357838896205,0,0,1.37655895370878,2.15957478777652,0.457349600592001,0
0007F2B88A,0,1.06354964193453,0,0,0,0,1.10145835294352,0.457426065084784,5.34876677561053,0
0007F2C687,0,4.83904353137354,0,0.403501709843558,1.37655895370878,1.10145835294352,0,3.2251782532268,0.687171117889741,0.562277449256303
0007F2EEFA,0,0,3.04565554259199,0,2.15957478777652,0.457426065084784,3.2251782532268,0,0.106594062707634,0.195738065859479
0007F2F26A,0,0.517767166524665,0,0,0.457349600592001,5.34876677561053,0.687171117889741,0.106594062707634,0,2.00235614500669
0007F2F283,0,0,0.669223722518694,5.57370752017724,0,0,0.562277449256303,0.195738065859479,2.00235614500669,0
