ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,469.466666666666,639.6,893.966666666667,281.333333333333,1110.3,1693.7,614.266666666667,687.300000000001,1388.86666666667
0007CB0942,469.466666666666,0,361.7,533.533333333333,154.066666666667,190.1,1657.03333333333,713.5,320,193.6
0007CB44CE,639.6,361.7,0,617.466666666667,184.3,105.5,901.733333333333,239.333333333333,268.966666666667,342.6
0007CB7051,893.966666666667,533.533333333333,617.466666666667,0,369.2,316.1,600.3,371.633333333333,264.8,833.566666666667
0007CD6778,281.333333333333,154.066666666667,184.3,369.2,0,108.433333333333,337.066666666667,64.6,176.3,141.933333333334
0007CD765E,1110.3,190.1,105.5,316.1,108.433333333333,0,255.2,143.766666666667,311.2,161.3
0007CD77C5,1693.7,1657.03333333333,901.733333333333,600.3,337.066666666667,255.2,0,815.599999999999,918.900000000001,434.633333333333
0007CDADED,614.266666666667,713.5,239.333333333333,371.633333333333,64.6,143.766666666667,815.599999999999,0,1909.66666666667,278.266666666666
0007CDC443,687.300000000001,320,268.966666666667,264.8,176.3,311.2,918.900000000001,1909.66666666667,0,482.3
0007CDDBAF,1388.86666666667,193.6,342.6,833.566666666667,141.933333333334,161.3,434.633333333333,278.266666666666,482.3,0
