ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,1574.75367647058,705.580882352942,1662.60661764706,123.095588235294,78.0588235294117,398.110294117647,146.610294117647,1095.33823529412,836.705882352941
0007CB0B74,1574.75367647058,0,3673.27941176471,2207.24632352941,334.183823529412,216.922794117647,559.702205882353,370.882352941177,1475.03308823529,1441.80514705882
0007CB0DBC,705.580882352942,3673.27941176471,0,5461.45955882353,1963.68014705882,765.606617647059,3464.09926470588,1913.02941176471,5929.66176470588,4750.89338235294
0007CB2407,1662.60661764706,2207.24632352941,5461.45955882353,0,428.639705882353,384.628676470588,1699.65441176471,304.470588235294,2672.7205882353,3178.47426470588
0007F2B3FF,123.095588235294,334.183823529412,1963.68014705882,428.639705882353,0,191.849264705882,683.819852941176,660.610294117647,1487.70955882353,688.422794117647
0007F2B59E,78.0588235294117,216.922794117647,765.606617647059,384.628676470588,191.849264705882,0,224.246323529412,62.7058823529412,434.14705882353,629.933823529411
0007F2B8A2,398.110294117647,559.702205882353,3464.09926470588,1699.65441176471,683.819852941176,224.246323529412,0,216.775735294118,1241.01470588235,2163.13235294118
0007F2B9FC,146.610294117647,370.882352941177,1913.02941176471,304.470588235294,660.610294117647,62.7058823529412,216.775735294118,0,890.455882352941,1935.89338235294
0007F2E37E,1095.33823529412,1475.03308823529,5929.66176470588,2672.7205882353,1487.70955882353,434.14705882353,1241.01470588235,890.455882352941,0,5372.55882352942
0007F2E3D4,836.705882352941,1441.80514705882,4750.89338235294,3178.47426470588,688.422794117647,629.933823529411,2163.13235294118,1935.89338235294,5372.55882352942,0
