ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,716.513071895425,232.372549019608,232.575163398693,237.346405228758,102.045751633987,139.47385620915,696.558823529411,461.555555555556,354.898692810457
0007CB0B74,716.513071895425,0,1470.60784313726,469.045751633987,412.833333333333,50.8921568627451,262.607843137255,284.964052287582,668.856209150327,746.669934640523
0007CB0DBC,232.372549019608,1470.60784313726,0,1511.88562091503,1546.99019607843,388.699346405229,963.330065359477,1328.87254901961,2351.16013071896,2126.55882352941
0007CB2407,232.575163398693,469.045751633987,1511.88562091503,0,495.369281045752,119.424836601307,468.294117647059,292.882352941176,600.944444444444,1099.17320261438
0007F2B3FF,237.346405228758,412.833333333333,1546.99019607843,495.369281045752,0,506.751633986928,350.12091503268,771.990196078432,1213.16339869281,870.83660130719
0007F2B59E,102.045751633987,50.8921568627451,388.699346405229,119.424836601307,506.751633986928,0,152.003267973856,234.702614379085,261.673202614379,430.575163398692
0007F2B8A2,139.47385620915,262.607843137255,963.330065359477,468.294117647059,350.12091503268,152.003267973856,0,169.692810457516,238.078431372549,1049.77450980392
0007F2B9FC,696.558823529411,284.964052287582,1328.87254901961,292.882352941176,771.990196078432,234.702614379085,169.692810457516,0,745.209150326797,1432.16339869281
0007F2E37E,461.555555555556,668.856209150327,2351.16013071896,600.944444444444,1213.16339869281,261.673202614379,238.078431372549,745.209150326797,0,1673.28758169935
0007F2E3D4,354.898692810457,746.669934640523,2126.55882352941,1099.17320261438,870.83660130719,430.575163398692,1049.77450980392,1432.16339869281,1673.28758169935,0
