ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.611111111111111,0.578947368421053,0.666666666666667,0.647058823529412,0.818181818181818,0.5,0.641975308641975,0.8,0.58974358974359
0007CB0B74,0.388888888888889,0,0.673267326732673,0.75,0.45,0.714285714285714,0.80952380952381,0.538461538461538,0.681818181818182,0.534883720930233
0007CB0DBC,0.421052631578947,0.326732673267327,0,0.552631578947368,0.28,0.700729927007299,0.516129032258065,0.66,0.52,0.517985611510791
0007CB2407,0.333333333333333,0.25,0.447368421052632,0,0.307692307692308,0.571428571428571,0.434782608695652,0.2,0.540540540540541,0.329268292682927
0007F2B3FF,0.352941176470588,0.55,0.72,0.692307692307692,0,0.702702702702703,0.5,0.619047619047619,0.714285714285714,0.722222222222222
0007F2B59E,0.181818181818182,0.285714285714286,0.299270072992701,0.428571428571429,0.297297297297297,0,0.333333333333333,0.434210526315789,0.647058823529412,0.317647058823529
0007F2B8A2,0.5,0.19047619047619,0.483870967741935,0.565217391304348,0.5,0.666666666666667,0,1,0.5,0.5
0007F2B9FC,0.358024691358025,0.461538461538462,0.34,0.8,0.380952380952381,0.565789473684211,0,0,0.5,0.4
0007F2E37E,0.2,0.318181818181818,0.48,0.459459459459459,0.285714285714286,0.352941176470588,0.5,0.5,0,0.427272727272727
0007F2E3D4,0.41025641025641,0.465116279069767,0.482014388489209,0.670731707317073,0.277777777777778,0.682352941176471,0.5,0.6,0.572727272727273,0
