ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,5,0,2,1,3,2,0
0007CB0B74,0,0,4,2,0,0,0,0,2,1
0007CB0DBC,0,1,0,0,2,9,1,1,15,2
0007CB2407,0,0,1,0,4,9,2,1,6,5
0007F2B3FF,1,1,1,2,0,4,0,8,5,1
0007F2B59E,1,1,2,3,0,0,6,5,5,0
0007F2B8A2,1,0,3,3,1,0,0,2,2,4
0007F2B9FC,0,0,3,4,4,3,1,0,3,14
0007F2E37E,0,0,15,0,1,3,2,7,0,1
0007F2E3D4,3,0,4,23,0,4,4,10,6,0
