ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,26.2235144116883,49.61072278125,26.3165509708334,40.9672237860465,28.5270090758621,27.1246522833334,13.7598962408333,43.9113311447368,24.7099372987013
0007CB0B74,26.2235144116883,0,25.8962162190769,44.368876991954,23.9469552138889,48.5010801714286,39.0794959576271,49.34887005,44.8478111634782,30.464340274359
0007CB0DBC,49.61072278125,25.8962162190769,0,44.2332903977528,38.458019372541,48.2404362931372,45.5959597793479,43.9263799363636,25.2987920505176,42.4177857382513
0007CB2407,26.3165509708334,44.368876991954,44.2332903977528,0,51.1839855147059,25.1895297431818,28.1938805882812,56.8897969932432,45.2688415732395,37.5080363316602
0007F2B3FF,40.9672237860465,23.9469552138889,38.458019372541,51.1839855147059,0,38.3784202,55.1610938894737,29.84076868,34.7377872347458,20.6397973052632
0007F2B59E,28.5270090758621,48.5010801714286,48.2404362931372,25.1895297431818,38.3784202,0,22.3573481928571,45.5799442851852,31.8020364681818,37.5385339724637
0007F2B8A2,27.1246522833334,39.0794959576271,45.5959597793479,28.1938805882812,55.1610938894737,22.3573481928571,0,49.7059154975,36.5585882985714,36.4535827369458
0007F2B9FC,13.7598962408333,49.34887005,43.9263799363636,56.8897969932432,29.84076868,45.5799442851852,49.7059154975,0,46.2294500451428,20.6833960896679
0007F2E37E,43.9113311447368,44.8478111634782,25.2987920505176,45.2688415732395,34.7377872347458,31.8020364681818,36.5585882985714,46.2294500451428,0,37.5267591901538
0007F2E3D4,24.7099372987013,30.464340274359,42.4177857382513,37.5080363316602,20.6397973052632,37.5385339724637,36.4535827369458,20.6833960896679,37.5267591901538,0
