ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,524.917892156862,235.193627450981,554.202205882352,41.031862745098,26.0196078431372,132.703431372549,48.8700980392157,365.112745098039,278.901960784314
0007CB0B74,524.917892156862,0,1224.42647058824,735.748774509805,111.394607843137,72.3075980392155,186.567401960784,123.627450980392,491.677696078431,480.601715686274
0007CB0DBC,235.193627450981,1224.42647058824,0,1820.48651960784,654.560049019608,255.202205882353,1154.69975490196,637.676470588235,1976.55392156863,1583.63112745098
0007CB2407,554.202205882352,735.748774509805,1820.48651960784,0,142.879901960784,128.209558823529,566.551470588235,101.490196078431,890.906862745099,1059.49142156863
0007F2B3FF,41.031862745098,111.394607843137,654.560049019608,142.879901960784,0,63.9497549019608,227.939950980392,220.203431372549,495.90318627451,229.474264705882
0007F2B59E,26.0196078431372,72.3075980392155,255.202205882353,128.209558823529,63.9497549019608,0,74.7487745098039,31.3529411764706,144.71568627451,209.97794117647
0007F2B8A2,132.703431372549,186.567401960784,1154.69975490196,566.551470588235,227.939950980392,74.7487745098039,0,72.2585784313725,413.671568627451,721.044117647059
0007F2B9FC,48.8700980392157,123.627450980392,637.676470588235,101.490196078431,220.203431372549,31.3529411764706,72.2585784313725,0,296.81862745098,645.297794117647
0007F2E37E,365.112745098039,491.677696078431,1976.55392156863,890.906862745099,495.90318627451,144.71568627451,413.671568627451,296.81862745098,0,1790.85294117647
0007F2E3D4,278.901960784314,480.601715686274,1583.63112745098,1059.49142156863,229.474264705882,209.97794117647,721.044117647059,645.297794117647,1790.85294117647,0
