ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,11,11,10,11,36,6,52,8,23
0007CB0B74,7,0,68,48,9,10,17,7,15,23
0007CB0DBC,8,33,0,42,14,96,16,66,65,72
0007CB2407,5,16,34,0,4,8,10,1,20,27
0007F2B3FF,6,11,36,9,0,52,1,26,15,13
0007F2B59E,8,4,41,6,22,0,9,33,11,27
0007F2B8A2,6,4,15,13,1,18,0,13,3,26
0007F2B9FC,29,6,34,4,16,43,0,0,16,36
0007F2E37E,2,7,60,17,6,6,3,16,0,47
0007F2E3D4,16,20,67,55,5,58,26,54,63,0
