ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,2,3,0,0,0
0007CB40DE,2,0,42,135,155,30
0007CB47A6,3,42,0,35,24,5
0007CB486D,0,135,35,0,51,16
0007CDEC0B,0,155,24,51,0,7
0007CDEEE2,0,30,5,16,7,0
