ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,13.5404373022187,44.139690731,26.9421959455384,51.6214089223611,20.6307241575197,60.2939526177166,24.4361767535256,60.7165517578461,59.6109386797297
0007ACA781,13.5404373022187,0,63.6649593124445,56.5438191535758,58.2693444899145,59.8431419155224,58.3654731466071,48.5210610101961,18.112136665906,66.1318053377311
0007CB2224,44.139690731,63.6649593124445,0,58.4801156101587,21.6799372333094,45.5674324291339,59.5009595030159,67.1550603569231,49.9117408721428,19.0535872885714
0007CD38E5,26.9421959455384,56.5438191535758,58.4801156101587,0,48.195602618131,29.5711815551099,30.224814805625,58.2707417513889,58.3073040292262,57.2523193268628
0007CD72E3,51.6214089223611,58.2693444899145,21.6799372333094,48.195602618131,0,36.0258985405941,38.893435204029,21.6047822609409,33.0741037290847,54.4453787683517
0007CD7FB2,20.6307241575197,59.8431419155224,45.5674324291339,29.5711815551099,36.0258985405941,0,58.4717878247368,48.8490843416102,58.042086195625,54.8684778047682
0007CD81D3,60.2939526177166,58.3654731466071,59.5009595030159,30.224814805625,38.893435204029,58.4717878247368,0,58.8234359154639,57.2636937885204,23.9099301407438
0007CDEAA7,24.4361767535256,48.5210610101961,67.1550603569231,58.2707417513889,21.6047822609409,48.8490843416102,58.8234359154639,0,25.2090499572807,62.9987973157778
0007CDEEE2,60.7165517578461,18.112136665906,49.9117408721428,58.3073040292262,33.0741037290847,58.042086195625,57.2636937885204,25.2090499572807,0,28.0616011381304
0007CE0327,59.6109386797297,66.1318053377311,19.0535872885714,57.2523193268628,54.4453787683517,54.8684778047682,23.9099301407438,62.9987973157778,28.0616011381304,0
