ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,0.277427560960476,0.0365625158251887,0.113957438149131,0.0675568442845464,0.233292186527652,0.0652522948478036,0.082686062347536,0.174679974563853,0.0369933492282596
0007ACA781,0.518105236324028,0,0.165287524876924,0.10465143581676,0.119153734629222,0.0899584791324485,0.110805992625483,0.381115603210875,0.44037483500879,0.31221759942737
0007CB2224,0.0124691294060757,0.0398793678606327,0,0.0249248218934792,0.126231329015969,0.0583500525460972,0.0902596271127374,0.0230629115875017,0.0276043057246863,0.233794121594417
0007CD38E5,0.168711834161829,0.0829620897189303,0.0734616185349315,0,0.204430602540467,0.377613315379709,0.397947093930972,0.163961817534848,0.105833835318104,0.136335167539033
0007CD72E3,0.131203578174065,0.123912638828566,0.474590968213039,0.268175663512488,0,0.210087777024086,0.290307935910354,0.421559149235366,0.351364031603245,0.148138104587216
0007CD7FB2,0.269177800011771,0.0558352170912244,0.149386981380132,0.29192201429164,0.123807478207951,0,0.111229611041405,0.136293569194391,0.039710086414045,0.12761992380548
0007CD81D3,0.0682842609008006,0.062089718930322,0.136013537168864,0.281285464947913,0.156425447624502,0.0919148142003983,0,0.0638179370948528,0.107602419662573,0.287425019795859
0007CDEAA7,0.065034429992349,0.161432028293107,0.0388794406651549,0.0909722997158726,0.171705239041329,0.0929067667792253,0.051433273899328,0,0.0824549441062949,0.0265222659800061
0007CDEEE2,0.318275128143773,0.43678724328349,0.0967300276110718,0.132255742966572,0.335117268371845,0.0622098895157259,0.190464063070943,0.193077283646803,0,0.165395754466271
0007CE0327,0.0608525131592527,0.176762975767591,0.477009789380006,0.0994144415991129,0.0814822769932044,0.124330659802817,0.293408333425607,0.0350740139815316,0.095385250567695,0
