"","start_frame","RFID_a","xstart_a","ystart_a","xend_a","yend_a","total_length_a","RFID_b","xstart_b","ystart_b","xend_b","yend_b","total_length_b"
"1",286282,"0007CA3A35","165.877166748047","386.688201904297","450.283386230469","385.180877685547",285.774816509513,"0007CA38FF","465.836853027344","380.417785644531","515.940368652344","367.236785888672",68.8637549373323
"2",365185,"0007CA3A35","125.480041503906","380.872406005859","127.258285522461","382.82470703125",24.0185885439349,"0007CA38FF","465.836853027344","380.417785644531","515.940368652344","367.236785888672",NA
"3",369315,"0007CA3A35","185.278564453125","319.990447998047","250.766677856445","216.46257019043",126.236916531466,"0007CA38FF","234.639953613281","80.979118347168","205.011260986328","127.130661010742",67.9235073197941
"4",371255,"0007CA3A35","278.780883789062","141.648422241211","295.462951660156","274.718872070312",172.442772000481,"0007CA38FF","261.995086669922","378.995422363281","268.415740966797","365.869171142578",59.1211105982328
"5",371825,"0007CA3A35","221.836013793945","387.641662597656","239.570755004883","384.753204345703",43.072292940692,"0007CA38FF","261.995086669922","378.995422363281","268.415740966797","365.869171142578",NA
"6",371868,"0007CA3A35","220.630828857422","387.013092041016","226.107238769531","386.716186523438",50.1557769185297,"0007CA38FF","153.083419799805","377.211578369141","148.182266235352","372.274810791016",24.7530247740712
"7",494558,"0007CA3A35","392.575805664062","48.1071357727051","198.193771362305","34.6716232299805",254.758844075287,"0007CA38FF","122.729431152344","30.3971004486084","125.59139251709","31.3570461273193",13.1259280108864
"8",494634,"0007CA3A35","192.599487304688","35.0330200195312","208.726699829102","41.4187812805176",57.5582637215351,"0007CA38FF","126.419052124023","30.4710025787354","123.237602233887","30.0609931945801",8.44984456688315
"9",495931,"0007CA3A35","242.11003112793","44.2066993713379","219.053283691406","52.0370674133301",55.9505534988387,"0007CA38FF","123.786880493164","30.5699729919434","123.638107299805","31.3424301147461",6.18948417330865
"10",771695,"0007CA3A35","537.422790527344","366.792510986328","547.198364257812","385.108947753906",30.7106425597838,"0007CA38FF","378.451690673828","187.499252319336","448.716064453125","384.005493164062",305.840746195202
"11",1227544,"0007CA3A35","537.422790527344","366.792510986328","547.198364257812","385.108947753906",NA,"0007CA38FF","101.668838500977","40.9347724914551","103.241943359375","38.9823570251465",17.6067331984898
"12",1227722,"0007CA3A35","537.422790527344","366.792510986328","547.198364257812","385.108947753906",NA,"0007CA38FF","103.073051452637","39.5869369506836","101.305549621582","39.7159118652344",15.0397718538664
"13",1227905,"0007CA3A35","537.422790527344","366.792510986328","547.198364257812","385.108947753906",NA,"0007CA38FF","102.335624694824","39.8364143371582","100.004356384277","41.6710662841797",18.1263738429483
