ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,2.3594623655914,1.90811965811966,1.1,3.68807724601175,1.928,2.25344827586207,2.20510366826156,2.26666666666666,4.9731884057971
0007CB7051,2.3594623655914,0,2.71666666666666,2.34583333333333,2.12235528942116,1.65238095238095,1.6625,2.13200757575758,1.89494047619048,2.18214285714286
0007CD5116,1.90811965811966,2.71666666666666,0,1.72619047619048,1.69333333333334,0,3.32857142857143,1.58666666666667,0,1.51904761904762
0007CD765E,1.1,2.34583333333333,1.72619047619048,0,1.35333333333333,2,1.99444444444444,0,2.14466666666667,1.31666666666667
0007CD86B3,3.68807724601175,2.12235528942116,1.69333333333334,1.35333333333333,0,1.98235294117647,2.24166666666667,2.33960113960114,3.10056497175141,2.82475633528265
0007CDAD6B,1.928,1.65238095238095,0,2,1.98235294117647,0,1.40833333333333,1.875,1.97916666666666,1.96666666666667
0007CDADED,2.25344827586207,1.6625,3.32857142857143,1.99444444444444,2.24166666666667,1.40833333333333,0,2.05535168195719,2.04197530864198,2.17127371273713
0007CDC395,2.20510366826156,2.13200757575758,1.58666666666667,0,2.33960113960114,1.875,2.05535168195719,0,1.96033755274261,2.024
0007CDC443,2.26666666666666,1.89494047619048,0,2.14466666666667,3.10056497175141,1.97916666666666,2.04197530864198,1.96033755274261,0,1.73571428571429
0007CDE4F0,4.9731884057971,2.18214285714286,1.51904761904762,1.31666666666667,2.82475633528265,1.96666666666667,2.17127371273713,2.024,1.73571428571429,0
