ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,60.4809295093893,7.50858244670488,32.9074718730137,32.9163341559155,59.792553465,53.9995341853405,56.9535769970588,54.3211114875309,54.6090444795055
0007CB0942,60.4809295093893,0,67.2330373336842,17.6342829780476,62.1323031730137,59.5346646556643,39.4835496057171,57.3683553661372,55.6964845661009,54.2876443959184
0007CB2302,7.50858244670488,67.2330373336842,0,13.0198713492308,29.5164876526168,64.20623229,48.637397505,55.1446216681609,58.4338171178948,31.5896761462686
0007CB30A6,32.9074718730137,17.6342829780476,13.0198713492308,0,68.249993692973,62.5819020242623,66.71269041576,63.6685172970408,62.3443064852439,38.0658189024638
0007CB3713,32.9163341559155,62.1323031730137,29.5164876526168,68.249993692973,0,22.0487711301302,56.8765722979088,51.2409963279091,33.3591211929143,33.2866390628862
0007CB47A6,59.792553465,59.5346646556643,64.20623229,62.5819020242623,22.0487711301302,0,51.3550058354434,42.5230254721683,33.0465360687436,22.462283572506
0007CDDBAF,53.9995341853405,39.4835496057171,48.637397505,66.71269041576,56.8765722979088,51.3550058354434,0,53.8726348040985,52.2744246215598,57.2393503730968
0007CDE223,56.9535769970588,57.3683553661372,55.1446216681609,63.6685172970408,51.2409963279091,42.5230254721683,53.8726348040985,0,32.2008800922456,37.5679548052601
0007CDEC0B,54.3211114875309,55.6964845661009,58.4338171178948,62.3443064852439,33.3591211929143,33.0465360687436,52.2744246215598,32.2008800922456,0,55.485784520474
0007CE0327,54.6090444795055,54.2876443959184,31.5896761462686,38.0658189024638,33.2866390628862,22.462283572506,57.2393503730968,37.5679548052601,55.485784520474,0
