ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,0.134988738738739,0.426113614661685,0.159986241687686,0.142433488964866,0.141438098816457,0.13895419569614,0.0925160602248014,0.200162440671083,0.135882810132919
0007CB0942,0.0754511521926594,0,0.0458828937539505,0.210616831002064,0.072937632641884,0.0494317114409168,0.105793115858405,0.0786096969595973,0.0852508946927588,0.0791980081938059
0007CB2302,0.160104739065027,0.03293734273811,0,0.222563632194451,0.0615947712418301,0.0349184082958964,0.0424205202029488,0.0280960197305382,0.0425137693850098,0.0764447840233958
0007CB30A6,0.0439161332149983,0.103434684684685,0.162598629655068,0,0.026886266436283,0.0371735863235018,0.0289401520159918,0.0286542739778531,0.0166400162440671,0.0437680705302588
0007CB3713,0.0731599851451806,0.0681568105632181,0.077887730588676,0.0503095620270581,0,0.0786993550003131,0.0797477614217367,0.0484681336810618,0.0900327419477653,0.115753645726358
0007CB47A6,0.113733784013445,0.0711148648648649,0.0801197824359836,0.108897041962853,0.12320625467201,0,0.122015717968478,0.128423473341276,0.139389324602147,0.264744239965223
0007CDDBAF,0.223583913993113,0.304549549549549,0.181662841539209,0.169639990827792,0.249819246841415,0.244152733421003,0,0.396664639176116,0.21042158430417,0.170067579138728
0007CDE223,0.139780073141102,0.212488738738739,0.112978071130618,0.157716120155928,0.142568287930591,0.241295635293381,0.372462651243393,0,0.3284854945557,0.252519397715746
0007CDEC0B,0.248195076508614,0.189121621621622,0.140301207846816,0.0751662462737905,0.217344950553289,0.214939883524328,0.162155607105554,0.269586808535457,0,0.127965643977816
0007CE0327,0.0649268903701745,0.0677027027027027,0.0972140787026954,0.0773179016228458,0.116664202277096,0.157312605673492,0.0505024820933298,0.0798595199013473,0.0493108962156401,0
