ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0.128188569583468,0.0702763136879094,0.0315415370946247,0.091430295715148,0.0410167533217792,0.0929041697147037,0.0315873015873016,0.0596325104272349,0.0530640191715165
0007CB0B74,0.297378277153558,0,0.309854655805782,0.338071968014216,0.150422450211225,0.118717504332756,0.120824189222141,0.0834920634920633,0.0919851200541089,0.186922286888052
0007CB0DBC,0.109862671660425,0.208804219136799,0,0.165704131497112,0.0719674109837056,0.0446273830155979,0.116313094367228,0.069206349206349,0.0737233682786608,0.168777815816502
0007CB2407,0.0177278401997503,0.0819072220428373,0.0595751477399775,0,0,0.0124927787406124,0.0816873933187026,0.0560317460317462,0.0200653815804307,0.0900376583361862
0007F2B3FF,0.151310861423221,0.107308147669788,0.0761859127934835,0,0,0.108318890814558,0.172518897829798,0.0480952380952381,0.134708601059633,0.0412529955494694
0007F2B59E,0.141822721598002,0.176945431062318,0.0987062769525635,0.0768547312305643,0.226312613156307,0,0.180931480126798,0.18031746031746,0.426671175741179,0.185210544334133
0007F2B8A2,0.190262172284644,0.106662361425035,0.152371825586967,0.297645490892936,0.213488231744116,0.107163489312536,0,0.193809523809524,0.137695862924135,0.0677850051352278
0007F2B9FC,0.0496878901373283,0.0566139274566784,0.0696374381089281,0.156819191470458,0.045715147857574,0.0820335066435587,0.148866130212143,0,0.109514147221283,0.28055460458747
0007F2E37E,0.264169787765294,0.175653858572812,0.208912314326785,0.158151932474456,0.360591430295716,0.546649335644136,0.297854181906852,0.308412698412699,0,0.206607326258131
0007F2ED4,0.0774032459425715,0.117533096545044,0.157482830218815,0.233673922701021,0.0363608931804466,0.0781340265742346,0.0482809070958303,0.26015873015873,0.0680306617066846,0
