ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,125.5,13.4333333333333,7.06666666666667,0,89.8,8.53333333333333,4.86666666666667,17.7333333333333,24.9
0007CB0B74,125.5,0,0,0,0,12.1,4.46666666666667,1.96666666666667,23.7666666666667,12.8333333333333
0007CB0DBC,13.4333333333333,0,0,18.5,9.43333333333333,43.4,60.5666666666667,30.4666666666667,140.733333333333,31.3666666666667
0007CB2407,7.06666666666667,0,18.5,0,33.8,37.6,23.6333333333333,22.6666666666667,65.2666666666667,58.9
0007F2B3FF,0,0,9.43333333333333,33.8,0,17.1333333333333,21.8666666666667,9.1,43.1666666666667,8.63333333333333
0007F2B59E,89.8,12.1,43.4,37.6,17.1333333333333,0,49.4,17.1333333333333,83.5333333333333,83.5333333333333
0007F2B8A2,8.53333333333333,4.46666666666667,60.5666666666667,23.6333333333333,21.8666666666667,49.4,0,36.2,101.133333333333,30.4333333333333
0007F2B9FC,4.86666666666667,1.96666666666667,30.4666666666667,22.6666666666667,9.1,17.1333333333333,36.2,0,19.9666666666667,50.9666666666667
0007F2E37E,17.7333333333333,23.7666666666667,140.733333333333,65.2666666666667,43.1666666666667,83.5333333333333,101.133333333333,19.9666666666667,0,33.4666666666667
0007F2ED4,24.9,12.8333333333333,31.3666666666667,58.9,8.63333333333333,83.5333333333333,30.4333333333333,50.9666666666667,33.4666666666667,0
