ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0,24.8666666666667,21.6666666666667,12.6,8,15.3,1.3,12.5333333333333,13.9333333333333
0007CB0B74,0,0,21.6666666666667,9.83333333333333,27.3333333333333,37.3333333333333,20.7333333333333,2.66666666666667,16.8333333333333,4.63333333333333
0007CB0DBC,24.8666666666667,21.6666666666667,0,61.6333333333333,42.2333333333333,51.2666666666667,79.3666666666667,0,59.3333333333333,23
0007CB2407,21.6666666666667,9.83333333333333,61.6333333333333,0,56.2,34.5333333333333,33.2333333333333,3.6,48.3333333333333,28.2
0007F2B3FF,12.6,27.3333333333333,42.2333333333333,56.2,0,96.2,10.2,15.4666666666667,279.333333333333,20.8333333333333
0007F2B59E,8,37.3333333333333,51.2666666666667,34.5333333333333,96.2,0,48.8,37.8666666666667,84.3,68.5666666666667
0007F2B8A2,15.3,20.7333333333333,79.3666666666667,33.2333333333333,10.2,48.8,0,12.2,18.3333333333333,9.33333333333333
0007F2B9FC,1.3,2.66666666666667,0,3.6,15.4666666666667,37.8666666666667,12.2,0,16.8666666666667,0
0007F2E37E,12.5333333333333,16.8333333333333,59.3333333333333,48.3333333333333,279.333333333333,84.3,18.3333333333333,16.8666666666667,0,20.8333333333333
0007F2ED4,13.9333333333333,4.63333333333333,23,28.2,20.8333333333333,68.5666666666667,9.33333333333333,0,20.8333333333333,0
