ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,15.9399194666667,46.748209,7.8590654,43.6767623954545,38.0241139611111,50.2406795384615,43.5743694428571,48.52626654,45.4333392285714
0007CB0B74,15.9399194666667,0,21.2196909454545,52.77839998,51.1423845827586,54.5662236333333,45.35601085,52.3311208,53.6117951076923,46.4846071857143
0007CB0DBC,46.748209,21.2196909454545,0,44.74667008,42.7803404039474,49.0675731016393,49.7493029105263,60.0093938909091,23.0992715224138,39.6558982085714
0007CB2407,7.8590654,52.77839998,44.74667008,0,46.7038674131579,55.637517355,54.22327214,43.63046648,44.3821632863636,35.3584542703704
0007F2B3FF,43.6767623954545,51.1423845827586,42.7803404039474,46.7038674131579,0,46.7632022644444,24.0033626009346,49.271506326087,17.8836477617512,38.0548146352941
0007F2B59E,38.0241139611111,54.5662236333333,49.0675731016393,55.637517355,46.7632022644444,0,14.285398477551,61.6999183166667,47.3284529446429,21.0636578780488
0007F2B8A2,50.2406795384615,45.35601085,49.7493029105263,54.22327214,24.0033626009346,14.285398477551,0,16.4478336216216,40.749381772093,47.6488925181818
0007F2B9FC,43.5743694428571,52.3311208,60.0093938909091,43.63046648,49.271506326087,61.6999183166667,16.4478336216216,0,44.5470937714286,14.029795575
0007F2E37E,48.52626654,53.6117951076923,23.0992715224138,44.3821632863636,17.8836477617512,47.3284529446429,40.749381772093,44.5470937714286,0,44.0324651769231
0007F2ED4,45.4333392285714,46.4846071857143,39.6558982085714,35.3584542703704,38.0548146352941,21.0636578780488,47.6488925181818,14.029795575,44.0324651769231,0
