ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0.45,0.5,0.6,0.5,0.583333333333333,0.428571428571429,0.608695652173913,0.4,0.235294117647059
0007CB0B74,0.55,0,0.4,0.6,0.72,0.142857142857143,0.333333333333333,0.333333333333333,0.375,0.25
0007CB0DBC,0.5,0.6,0,0.366666666666667,0.333333333333333,0.4375,0.592592592592593,0.818181818181818,0.631578947368421,0.363636363636364
0007CB2407,0.4,0.4,0.633333333333333,0,0.7,0.769230769230769,0.421052631578947,0.25,1,0.363636363636364
0007F2B3FF,0.5,0.28,0.666666666666667,0.3,0,0.785714285714286,0.541666666666667,0.75,0.465116279069767,0.823529411764706
0007F2B59E,0.416666666666667,0.857142857142857,0.5625,0.230769230769231,0.214285714285714,0,0.304347826086957,0.55,0.666666666666667,0.551724137931034
0007F2B8A2,0.571428571428571,0.666666666666667,0.407407407407407,0.578947368421053,0.458333333333333,0.695652173913043,0,0.448275862068966,0.684210526315789,0.375
0007F2B9FC,0.391304347826087,0.666666666666667,0.181818181818182,0.75,0.25,0.45,0.551724137931034,0,0.307692307692308,0.48
0007F2E37E,0.6,0.625,0.368421052631579,0,0.534883720930233,0.333333333333333,0.315789473684211,0.692307692307692,0,0.380952380952381
0007F2ED4,0.764705882352941,0.75,0.636363636363636,0.636363636363636,0.176470588235294,0.448275862068966,0.625,0.52,0.619047619047619,0
