ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,1.83030303030303,2.05333333333333,2.11515151515152,2.775,1.98541666666667,2.052,2.07083333333333,1.29,1.84761904761905
0007CB0B74,1.83030303030303,0,1.87083333333333,1.73333333333333,1.86190476190476,2.1078431372549,1.99666666666667,1.43333333333333,1.94259259259259,1.9843137254902
0007CB0DBC,2.05333333333333,1.87083333333333,0,2.47536231884058,1.84722222222222,2.65116279069767,3.42868217054264,2.87460317460317,2.12598039215686,1.79444444444444
0007CB2407,2.11515151515152,1.73333333333333,2.47536231884058,0,1.92962962962963,6.47,1.57380952380952,2.15128205128205,2.15294117647059,1.56825396825397
0007F2B3FF,2.775,1.86190476190476,1.84722222222222,1.92962962962963,0,1.6469696969697,2.2641975308642,1.45,2.61720430107527,2.08611111111111
0007F2B59E,1.98541666666667,2.1078431372549,2.65116279069767,6.47,1.6469696969697,0,1.80055555555556,1.78080808080808,2.93970588235294,2.032
0007F2B8A2,2.052,1.99666666666667,3.42868217054264,1.57380952380952,2.2641975308642,1.80055555555556,0,2.63586497890295,2.17152777777778,2.36309523809524
0007F2B9FC,2.07083333333333,1.43333333333333,2.87460317460317,2.15128205128205,1.45,1.78080808080808,2.63586497890295,0,2.15438596491228,1.59111111111111
0007F2E37E,1.29,1.94259259259259,2.12598039215686,2.15294117647059,2.61720430107527,2.93970588235294,2.17152777777778,2.15438596491228,0,2.30689655172414
0007F2ED4,1.84761904761905,1.9843137254902,1.79444444444444,1.56825396825397,2.08611111111111,2.032,2.36309523809524,1.59111111111111,2.30689655172414,0
