ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0.0935853734118376,0.0367454068241469,0.0729667572653147,0.0486842105263158,0.0452258921791952,0.0798775107697099,0.0484169508037019,0.020993815775198,0.0442366890890433
0007CB0B74,0.122217725617159,0,0.053567167740396,0.0434873510349154,0.0571637426900583,0.10203113135915,0.0310894275185551,0.0251339503166098,0.0569057176955626,0.115380230304412
0007CB0DBC,0.124645892351275,0.139138518748063,0,0.178549027806816,0.0972222222222224,0.162300683371298,0.22956350236155,0.176424744276668,0.235271780405772,0.110477710637327
0007CB2407,0.1412383650344,0.0644561512240474,0.101884991648771,0,0.076169590643275,0.184225512528474,0.0343073649244822,0.0817340477350219,0.0595638494087013,0.112643940257667
0007F2B3FF,0.067381626871712,0.0605825844437557,0.0396683369124315,0.0544637256951704,0,0.0515850417615793,0.0951886645559765,0.0339016074037993,0.132038624281219,0.0856230760460607
0007F2B59E,0.192836908134359,0.333126743105052,0.204008589835361,0.405812251724858,0.158918128654971,0,0.168215082784034,0.171748660496834,0.325322773136595,0.173754417968304
0007F2B8A2,0.311412383650345,0.0928106600557797,0.263839179193509,0.0690988919088436,0.26812865497076,0.153805998481397,0,0.608572820263028,0.169632201367039,0.226313989282864
0007F2B9FC,0.100566572237961,0.0399752091726062,0.108029109997614,0.0877064603805143,0.0508771929824561,0.0836655277145027,0.324233144755281,0,0.0666160355864163,0.0816326530612245
0007F2E37E,0.0783083771752329,0.162534862101023,0.258709138630399,0.11478151787581,0.355847953216374,0.284595671981777,0.162298230134426,0.119629810034096,0,0.228822255159047
0007F2ED4,0.0785107244030756,0.156801983266192,0.0578024337866858,0.103282458707924,0.109795321637427,0.0723234624145786,0.103025899205896,0.0697515830491963,0.108874905066724,0
