ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,2.29,1.38333333333333,0,1.44444444444444,1.80666666666667,1.42083333333333,0,1.72083333333333,0
0007CB0B74,2.29,0,2.68461538461538,1.73333333333333,0,2.10714285714286,1.51111111111111,1.68666666666667,1.76333333333333,1.6125
0007CB0DBC,1.38333333333333,2.68461538461538,0,3.80512820512821,3.4,2.38333333333333,5.33333333333333,1.74583333333333,2.125,3.03333333333333
0007CB2407,0,1.73333333333333,3.80512820512821,0,1.51111111111111,1.51111111111111,1.70833333333333,2.38888888888889,1.58055555555556,2.75333333333333
0007F2B3FF,1.44444444444444,0,3.4,1.51111111111111,0,1.88333333333333,3.43333333333333,0,1.78472222222222,1.37777777777778
0007F2B59E,1.80666666666667,2.10714285714286,2.38333333333333,1.51111111111111,1.88333333333333,0,2.65,1.93888888888889,2.14901960784314,2.16078431372549
0007F2B8A2,1.42083333333333,1.51111111111111,5.33333333333333,1.70833333333333,3.43333333333333,2.65,0,1.765,3.29411764705882,3.24
0007F2B9FC,0,1.68666666666667,1.74583333333333,2.38888888888889,0,1.93888888888889,1.765,0,2.16222222222222,1.62424242424242
0007F2E37E,1.72083333333333,1.76333333333333,2.125,1.58055555555556,1.78472222222222,2.14901960784314,3.29411764705882,2.16222222222222,0,1.68
0007F2ED4,0,1.6125,3.03333333333333,2.75333333333333,1.37777777777778,2.16078431372549,3.24,1.62424242424242,1.68,0
