ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,1,0,0.5,1,0.2,0.333333333333333,0.5,0.333333333333333,0.4
0007CB0B74,0,0,0.4,0.666666666666667,0.6,0.333333333333333,0.333333333333333,0.5,0.25,1
0007CB0DBC,1,0.6,0,0,0.555555555555556,0.333333333333333,0.444444444444444,1,0.523809523809524,0
0007CB2407,0.5,0.333333333333333,1,0,0.611111111111111,0.5,0.666666666666667,0.5,0.230769230769231,0.333333333333333
0007F2B3FF,0,0.4,0.444444444444444,0.388888888888889,0,0.476190476190476,0.923076923076923,0.75,0.725,0
0007F2B59E,0.8,0.666666666666667,0.666666666666667,0.5,0.523809523809524,0,0.3125,0.6,0.666666666666667,0.4
0007F2B8A2,0.666666666666667,0.666666666666667,0.555555555555556,0.333333333333333,0.0769230769230769,0.6875,0,0.571428571428571,0.363636363636364,0
0007F2B9FC,0.5,0.5,0,0.5,0.25,0.4,0.428571428571429,0,0.307692307692308,0.285714285714286
0007F2E37E,0.666666666666667,0.75,0.476190476190476,0.769230769230769,0.275,0.333333333333333,0.636363636363636,0.692307692307692,0,0.6
0007F2ED4,0.6,0,1,0.666666666666667,1,0.6,1,0.714285714285714,0.4,0
