ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,8,5,0,1,0,0,1,1,2
0007ABF555,1,0,4,12,1,1,1,4,1,0
0007AC2B02,1,13,0,8,16,5,0,2,3,1
0007ACA781,2,8,5,0,6,8,0,10,4,4
0007CB7051,0,11,3,8,0,4,1,4,12,0
0007CD6778,1,2,2,15,3,0,1,4,7,12
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CDADED,2,11,4,17,1,7,1,0,11,2
0007CDC443,5,8,7,5,10,9,1,10,0,3
0007CDEAA7,1,6,4,16,3,3,0,0,4,0
