ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,15.0494648172414,57.57036185,54.31493098,50.7509550090909,38.7099286,0,65.97948875,24.1695177774194,52.06118716
0007ABF555,15.0494648172414,0,62.0517488083333,30.4677580555556,62.5096494869565,69.3509045333333,88.37562485,43.557176009375,55.0445196705882,54.6272702727273
0007AC2B02,57.57036185,62.0517488083333,0,53.0179776142857,21.5432250898305,61.7623885272727,0,49.566797575,55.6846630095238,58.196900075
0007ACA781,54.31493098,30.4677580555556,53.0179776142857,0,50.8521776272727,49.0959199617647,0,22.902551975,44.5038686285714,31.45416095
0007CB7051,50.7509550090909,62.5096494869565,21.5432250898305,50.8521776272727,0,48.9797429166667,1.33646448,55.48740053125,32.7739889227273,60.5216734777778
0007CD6778,38.7099286,69.3509045333333,61.7623885272727,49.0959199617647,48.9797429166667,0,25.75244795,48.7267118347826,35.074567690625,30.404934872
0007CD765E,0,88.37562485,0,0,1.33646448,25.75244795,0,72.04781865,28.88267335,0
0007CDADED,65.97948875,43.557176009375,49.566797575,22.902551975,55.48740053125,48.7267118347826,72.04781865,0,25.1312770907407,35.5160020428571
0007CDC443,24.1695177774194,55.0445196705882,55.6846630095238,44.5038686285714,32.7739889227273,35.074567690625,28.88267335,25.1312770907407,0,41.1172576764706
0007CDEAA7,52.06118716,54.6272702727273,58.196900075,31.45416095,60.5216734777778,30.404934872,0,35.5160020428571,41.1172576764706,0
