ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,25.5666666666667,36.4,11.8,24.1,7.26666666666667,0,0,9.23333333333333,1.43333333333333
0007ABF555,25.5666666666667,0,67.7666666666667,50.2666666666667,39.1333333333333,14.9,7.83333333333333,33,13.6666666666667,5.2
0007AC2B02,36.4,67.7666666666667,0,188.333333333333,451.333333333333,90.4666666666667,47.2,49.3,66.9333333333333,91.6333333333333
0007ACA781,11.8,50.2666666666667,188.333333333333,0,138.466666666667,25.5,6.1,79.2333333333333,32.1333333333333,125.166666666667
0007CB7051,24.1,39.1333333333333,451.333333333333,138.466666666667,0,57.0666666666667,108.3,15.8,58.7333333333333,68.9
0007CD6778,7.26666666666667,14.9,90.4666666666667,25.5,57.0666666666667,0,14.0333333333333,19.9666666666667,0,20.6333333333333
0007CD765E,0,7.83333333333333,47.2,6.1,108.3,14.0333333333333,0,1.53333333333333,27.4666666666667,0
0007CDADED,0,33,49.3,79.2333333333333,15.8,19.9666666666667,1.53333333333333,0,43.1666666666667,61.8333333333333
0007CDC443,9.23333333333333,13.6666666666667,66.9333333333333,32.1333333333333,58.7333333333333,0,27.4666666666667,43.1666666666667,0,21.7333333333333
0007CDEAA7,1.43333333333333,5.2,91.6333333333333,125.166666666667,68.9,20.6333333333333,0,61.8333333333333,21.7333333333333,0
