ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,1,1,5,0,0,24,0,0,1
0007CB0942,1,0,0,1,0,0,1,0,0,0
0007CB44CE,0,0,0,0,0,0,0,0,0,0
0007CB7051,0,0,0,0,1,2,4,0,0,0
0007CD6778,3,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CD77C5,0,1,1,0,0,0,0,0,0,0
0007CDADED,0,0,0,0,0,0,0,0,0,0
0007CDC443,0,1,0,0,0,0,0,0,0,0
0007CDDBAF,0,0,1,0,0,0,0,0,0,0
