ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,7.41276649,65.05932616,63.4296438,27.0091795666667,72.0234063,0,83.2624941,36.6278632,0
0007ABF555,7.41276649,0,62.9046049769231,20.55802175,58.9262360315789,34.2122757,0,30.5552124,69.8889355142857,65.203105325
0007AC2B02,65.05932616,62.9046049769231,0,64.2725463972222,42.8950069518519,57.1672375714286,15.853957325,75.7059687666667,57.0478285709677,61.36275118
0007ACA781,63.4296438,20.55802175,64.2725463972222,0,61.2884059857143,53.54121875,0,25.5678450548387,43.07865362,29.8682445793103
0007CB7051,27.0091795666667,58.9262360315789,42.8950069518519,61.2884059857143,0,59.4368981333333,13.3253421411765,77.4820438333333,10.0423031285714,62.8624596111111
0007CD6778,72.0234063,34.2122757,57.1672375714286,53.54121875,59.4368981333333,0,0,60.3780229,58.0013480833333,55.292135525
0007CD765E,0,0,15.853957325,0,13.3253421411765,0,0,0,0,0
0007CDADED,83.2624941,30.5552124,75.7059687666667,25.5678450548387,77.4820438333333,60.3780229,0,0,17.1412079263158,3.4380422
0007CDC443,36.6278632,69.8889355142857,57.0478285709677,43.07865362,10.0423031285714,58.0013480833333,0,17.1412079263158,0,0
0007CDEAA7,0,65.203105325,61.36275118,29.8682445793103,62.8624596111111,55.292135525,0,3.4380422,0,0
