ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,2.1325125418746,0,0.117045666366547,1.02268033024799,1.287799529659,0,0.355935026937538,3.75168922662328,1.4770909624675
0007ABF555,2.1325125418746,0,0.848194376657365,0.450501325271298,0.687408878581005,1.16639195204235,0.0949873501205365,2.16280246228326,0.469500495567367,1.89319963077169
0007AC2B02,0,0.848194376657365,0,0.846925335947823,2.40359871717536,1.6619222365877,1.26692421626826,0.816831368082131,1.38565962957233,0.294257576969494
0007ACA781,0.117045666366547,0.450501325271298,0.846925335947823,0,0.609626459838453,0.58843146322425,0.225455445158315,3.31007467231663,1.05057061998108,2.02133516477145
0007CB7051,1.02268033024799,0.687408878581005,2.40359871717536,0.609626459838453,0,1.96652800509714,4.70492983633198,0.166574375885795,1.1991051773041,0.674163644016441
0007CD6778,1.287799529659,1.16639195204235,1.6619222365877,0.58843146322425,1.96652800509714,0,0,0.304516063571048,0.592329005770729,1.13475757987994
0007CD765E,0,0.0949873501205365,1.26692421626826,0.225455445158315,4.70492983633198,0,0,0.401163726915938,0,0
0007CDADED,0.355935026937538,2.16280246228326,0.816831368082131,3.31007467231663,0.166574375885795,0.304516063571048,0.401163726915938,0,0.588740164094818,1.23116634016103
0007CDC443,3.75168922662328,0.469500495567367,1.38565962957233,1.05057061998108,1.1991051773041,0.592329005770729,0,0.588740164094818,0,0.505082078014192
0007CDEAA7,1.4770909624675,1.89319963077169,0.294257576969494,2.02133516477145,0.674163644016441,1.13475757987994,0,1.23116634016103,0.505082078014192,0
