ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,8.2,16.1666666666667,11.7,52.7333333333333,18.0666666666667,0,1.46666666666667,11.3333333333333,19.9666666666667
0007ABF555,8.2,0,23.4333333333333,52.2333333333333,10.5,8.76666666666667,1.3,20.7,10.2,0
0007AC2B02,16.1666666666667,23.4333333333333,0,92.9333333333333,275.9,11.6666666666667,0,28.3,165.4,25.2
0007ACA781,11.7,52.2333333333333,92.9333333333333,0,69.8333333333333,11.2666666666667,2.6,56,53.2333333333333,61.9333333333333
0007CB7051,52.7333333333333,10.5,275.9,69.8333333333333,0,24.4,82.1333333333333,27.7333333333333,104.7,100.233333333333
0007CD6778,18.0666666666667,8.76666666666667,11.6666666666667,11.2666666666667,24.4,0,0,0,15.7,24.0666666666667
0007CD765E,0,1.3,0,2.6,82.1333333333333,0,0,0,7.93333333333333,5.16666666666667
0007CDADED,1.46666666666667,20.7,28.3,56,27.7333333333333,0,0,0,19.4,59.4666666666667
0007CDC443,11.3333333333333,10.2,165.4,53.2333333333333,104.7,15.7,7.93333333333333,19.4,0,52.5
0007CDEAA7,19.9666666666667,0,25.2,61.9333333333333,100.233333333333,24.0666666666667,5.16666666666667,59.4666666666667,52.5,0
