ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,1.79,1.31333333333333,1.74166666666667,1.95555555555556,1.33333333333333,0,1.46666666666667,2.31333333333333,0
0007ABF555,1.79,0,2.08461538461538,1.87222222222222,2.04210526315789,2.97777777777778,0,1.525,2.43809523809524,2.175
0007AC2B02,1.31333333333333,2.08461538461538,0,2.42962962962963,2.95555555555556,3.91904761904762,1.73333333333333,1.88888888888889,3.99784946236559,2.03333333333333
0007ACA781,1.74166666666667,1.87222222222222,2.42962962962963,0,3.56904761904762,2.41666666666667,0,1.81397849462366,2.02666666666667,2.27471264367816
0007CB7051,1.95555555555556,2.04210526315789,2.95555555555556,3.56904761904762,0,2.37777777777778,1.94313725490196,1.58888888888889,1.46666666666667,2.28703703703704
0007CD6778,1.33333333333333,2.97777777777778,3.91904761904762,2.41666666666667,2.37777777777778,0,0,1.06666666666667,1.72777777777778,1.59583333333333
0007CD765E,0,0,1.73333333333333,0,1.94313725490196,0,0,0,0,0
0007CDADED,1.46666666666667,1.525,1.88888888888889,1.81397849462366,1.58888888888889,1.06666666666667,0,0,2.13859649122807,1.2
0007CDC443,2.31333333333333,2.43809523809524,3.99784946236559,2.02666666666667,1.46666666666667,1.72777777777778,0,2.13859649122807,0,0
0007CDEAA7,0,2.175,2.03333333333333,2.27471264367816,2.28703703703704,1.59583333333333,0,1.2,0,0
