ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,49.4196772951274,47.6622189676829,55.382719268299,55.1740949231173,50.4912799445728,53.1458682287672,49.2279820687387,61.2310666277778,53.7683985819672
0007CB0AD4,49.4196772951274,0,36.6867874069035,54.286861135743,56.3093948290103,52.203807430648,54.7515272824243,50.2228369805257,54.5439113448276,58.4152510698529
0007CB2ED2,47.6622189676829,36.6867874069035,0,53.8768207577465,44.1906033510667,60.9442140872593,53.5563083565854,46.1909182980615,52.9576803045455,57.7307865686321
0007CB321B,55.382719268299,54.286861135743,53.8768207577465,0,56.5969214616438,53.6405251823529,45.4745418379465,42.3842784426593,37.4923197536585,54.2148071602273
0007CB39C9,55.1740949231173,56.3093948290103,44.1906033510667,56.5969214616438,0,62.5191592085808,51.1726542889656,45.6464790370786,35.1407565619048,45.9261532036885
0007CB464C,50.4912799445728,52.203807430648,60.9442140872593,53.6405251823529,62.5191592085808,0,43.4756797075658,54.6649928843876,53.743229875,54.8641996186508
0007F2B770,53.1458682287672,54.7515272824243,53.5563083565854,45.4745418379465,51.1726542889656,43.4756797075658,0,44.8888997653285,22.0731415354839,35.6801143924324
0007F2B957,49.2279820687387,50.2228369805257,46.1909182980615,42.3842784426593,45.6464790370786,54.6649928843876,44.8888997653285,0,65.3516591320755,50.7196982007075
0007F2BA9B,61.2310666277778,54.5439113448276,52.9576803045455,37.4923197536585,35.1407565619048,53.743229875,22.0731415354839,65.3516591320755,0,73.0645951916667
0007F2CA05,53.7683985819672,58.4152510698529,57.7307865686321,54.2148071602273,45.9261532036885,54.8641996186508,35.6801143924324,50.7196982007075,73.0645951916667,0
