ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,4.19310172344829,8.18550162033717,2.72876781800288,1.9968279884199,7.53272307440366,2.91439958202317,6.22654395330547,2.52882885860613,4.9230545196025
0007CB0AD4,4.73332125363409,0,6.62905875915258,5.01821236955975,5.43977411259787,6.91012876999742,3.11380666973372,8.29821317373198,3.58787212651304,3.89911907951225
0007CB2ED2,7.89095850625941,5.66904934539127,0,3.74501463675078,4.22999129950001,4.41037821254994,1.59357782787635,7.99137388750278,2.65128319809398,3.38880197167278
0007CB321B,4.01914195799142,6.73270959555987,5.65443526462709,0,6.08688838115562,6.78091614194125,3.22299679461386,3.8842034306123,12.28903096043,13.4696656991811
0007CB39C9,2.98619728088949,7.43186155720403,6.47877005935921,5.45872024349135,0,2.43771493505729,5.70029198537822,7.14793658695777,17.3224061628931,6.10463831372171
0007CB464C,8.58552466268468,6.97923144530131,5.20611980279628,5.09610449121666,1.79871056269658,0,7.33726153753404,5.15783860935657,1.95393826035116,5.17704499644718
0007F2B770,3.79280689912431,3.62498895872765,2.1390244789941,2.75772206937637,4.77595578999631,8.46087185150448,0,4.74374432595668,13.5016224352042,9.9336405651408
0007F2B957,6.60848788026108,7.7950098560932,8.79448580090479,2.75441838778956,4.98500301882965,4.79752822797437,3.84310679411313,0,1.70910613780033,2.73772102926629
0007F2BA9B,3.31834913712539,4.2154231970854,3.58708437663476,10.6123407887633,14.6459257619731,2.27407830764,13.6326768821884,2.12820822875085,0,4.27242429741639
0007F2CA05,6.41823345415506,4.54814804153384,4.5564493746958,11.5478043130888,5.12463097929866,5.98165242754057,9.95413366604279,3.38565484532594,4.24008037543635,0
