ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,146.1,425.55,47.8,32.4666666666666,261.716666666666,83.0666666666666,233.1,75.9666666666667,131.466666666667
0007CB0AD4,146.1,0,242.516666666667,56.2,56.3833333333334,162.05,58.1666666666667,213.3,70.5166666666667,68.2166666666667
0007CB2ED2,425.55,242.516666666667,0,81.7333333333333,85.75,188.25,56.2333333333333,365.833333333333,98.6499999999998,112.05
0007CB321B,47.8,56.2,81.7333333333333,0,17.4,55.9333333333333,19.2666666666667,36.9166666666667,76.8333333333335,75.3166666666666
0007CB39C9,32.4666666666666,56.3833333333334,85.75,17.4,0,18.2666666666667,30.7333333333334,61.9333333333332,97.6333333333335,30.7833333333333
0007CB464C,261.716666666666,162.05,188.25,55.9333333333333,18.2666666666667,0,134.633333333333,130.766666666666,37.7166666666666,88.9666666666667
0007F2B770,83.0666666666666,58.1666666666667,56.2333333333333,19.2666666666667,30.7333333333334,134.633333333333,0,84.7666666666667,171.816666666666,112.766666666667
0007F2B957,233.1,213.3,365.833333333333,36.9166666666667,61.9333333333332,130.766666666666,84.7666666666667,0,39.7,56.5666666666666
0007F2BA9B,75.9666666666667,70.5166666666667,98.6499999999998,76.8333333333335,97.6333333333335,37.7166666666666,171.816666666666,39.7,0,50.4
0007F2CA05,131.466666666667,68.2166666666667,112.05,75.3166666666666,30.7833333333333,88.9666666666667,112.766666666667,56.5666666666666,50.4,0
