ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,1610.7,2308.86666666667,774.733333333332,1068.5,1297.51111111111,658.166666666668,2887.14444444444,24.8222222222222,873.733333333334
0007CB0AD4,1610.7,0,1148.9,392.9,683.200000000001,953.244444444445,399.322222222221,1727.41111111111,37.4166666666667,490.544444444443
0007CB2ED2,2308.86666666667,1148.9,0,390.133333333334,1402.98888888889,1004.17777777778,586.344444444444,2818.46666666667,80.8777777777778,644.300000000001
0007CB321B,774.733333333332,392.9,390.133333333334,0,372.25,252.677777777778,245.8,1588.6,55.05,136.083333333333
0007CB39C9,1068.5,683.200000000001,1402.98888888889,372.25,0,472.944444444446,396.144444444446,1139.02222222222,33.5888888888889,482.033333333332
0007CB464C,1297.51111111111,953.244444444445,1004.17777777778,252.677777777778,472.944444444446,0,279.211111111111,1418.86666666667,38.1333333333333,347.233333333333
0007F2B770,658.166666666668,399.322222222221,586.344444444444,245.8,396.144444444446,279.211111111111,0,1500.66666666666,42.6,139.255555555556
0007F2B957,2887.14444444444,1727.41111111111,2818.46666666667,1588.6,1139.02222222222,1418.86666666667,1500.66666666666,0,64.6333333333335,795.577777777779
0007F2BA9B,24.8222222222222,37.4166666666667,80.8777777777778,55.05,33.5888888888889,38.1333333333333,42.6,64.6333333333335,0,6.11111111111112
0007F2CA05,873.733333333334,490.544444444443,644.300000000001,136.083333333333,482.033333333332,347.233333333333,139.255555555556,795.577777777779,6.11111111111112,0
