ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,0.172576040948912,0.311906768790999,0.14436726064633,0.10482699241242,0.31851280907081,0.155935173017959,0.22811567255468,0.146800219008664,0.248323626633087
0007CB0AD4,0.119540167187138,0,0.177752531730616,0.169737239504681,0.182048108486251,0.197217094987931,0.109192165696765,0.20873905171992,0.136268478856002,0.128852510624902
0007CB2ED2,0.348188351447546,0.286465203268038,0,0.246853921272526,0.276865952752515,0.2291028579542,0.105562855891371,0.358010797409927,0.190634158910109,0.211648040295923
0007CB321B,0.0391103353288513,0.0663844866620731,0.0599064267477797,0,0.0457934906570751,0.0680716415488529,0.03616794943996,0.0361272854789516,0.148474991143032,0.142263497560208
0007CB39C9,0.0265644815971417,0.0666010434097845,0.0628504416022282,0.0636585365853659,0,0.0222307863937851,0.0576935110443652,0.0606090261127691,0.18866952236787,0.058145757909649
0007CB464C,0.214138631683735,0.191416477999803,0.137977791622384,0.168931843350448,0.0589786363880965,0,0.252737625930792,0.127970511001288,0.0728847950014492,0.168046592161184
0007F2B770,0.0679657989117834,0.0687075499557043,0.0412162079622775,0.0581898721433606,0.0992304794704837,0.163850631833025,0,0.0829541191629561,0.332023575638506,0.213001731465449
0007F2B957,0.190724250317055,0.251953932473669,0.268137452510964,0.111497030101681,0.199967712425334,0.159144844932151,0.159126462674426,0,0.0767174466166382,0.106847158822603
0007F2BA9B,0.0621565231621005,0.0832955999606261,0.0723054934584233,0.232054766938488,0.315234353979444,0.0459017058477515,0.322539265377636,0.0388511033909087,0,0.0951991185266803
0007F2CA05,0.107567058951876,0.0805787971257014,0.0821270201927657,0.227474076311286,0.0993919173438088,0.108273665848563,0.211688880545648,0.0553571137316305,0.0973944410448001,0
