"","start_frame","RFID_a","xstart_a","ystart_a","xend_a","yend_a","total_length_a","RFID_b","xstart_b","ystart_b","xend_b","yend_b","total_length_b"
"1",72738,"0007CB3491",486.446990966797,383.039672851562,488.353973388672,388.078399658203,39.395614166337,"0007CB2224",NA,NA,NA,NA,NA
"2",1121059,"0007CB3491",554.678527832031,343.900817871094,552.785278320312,340.181335449219,9.57969053741032,"0007CB2224",NA,NA,NA,NA,NA
"3",1121317,"0007CB3491",554.3447265625,342.731048583984,533.662658691406,347.490814208984,278.478864358137,"0007CB2224",NA,NA,NA,NA,NA
"4",1121478,"0007CB3491",517.567565917969,373.736755371094,505.179168701172,366.721405029297,35.0051301970916,"0007CB2224",NA,NA,NA,NA,NA
"5",1121627,"0007CB3491",508.058166503906,365.551025390625,510.287261962891,365.773712158203,496.840203555543,"0007CB2224",NA,NA,NA,NA,NA
"6",1121805,"0007CB3491",507.996490478516,364.904663085938,507.793670654297,363.874237060547,17.38526300004,"0007CB2224",540.418395996094,386.537353515625,538.340881347656,386.940185546875,25.9852733637209
"7",1577950,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",488.176940917969,380.238128662109,480.087738037109,378.022918701172,74.0612945967775
"8",1633064,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",114.884208679199,395.364868164062,107.637260437012,390.726013183594,48.2502615353947
"9",1633233,"0007CB3491",168.42041015625,391.1875,197.431442260742,378.364196777344,380.901488399902,"0007CB2224",106.376914978027,381.843475341797,116.936416625977,379.208526611328,43.9836143559494
"10",2009404,"0007CB3491",543.123718261719,265.322296142578,547.882446289062,283.925750732422,45.0003237640162,"0007CB2224",541.152526855469,264.409362792969,545.875793457031,283.312286376953,46.9979891911709
"11",2032400,"0007CB3491",518.337097167969,365.854949951172,522.456726074219,368.898895263672,334.830520067628,"0007CB2224",NA,NA,NA,NA,NA
"12",2032557,"0007CB3491",521.529052734375,369.317504882812,531.97314453125,376.038208007812,30.5621329342445,"0007CB2224",518.748291015625,369.070678710938,530.240173339844,374.146667480469,54.9823524738556
"13",2032800,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",521.442749023438,368.991149902344,527.017639160156,378.979431152344,119.306812770318
"14",2032855,"0007CB3491",514.087341308594,383.414459228516,532.508728027344,373.951110839844,32.7049445092789,"0007CB2224",509.84716796875,374.461273193359,531.125549316406,373.362823486328,87.1938987431515
"15",2032931,"0007CB3491",530.049499511719,371.971405029297,526.223510742188,374.743835449219,20.5868611326044,"0007CB2224",529.21337890625,373.303527832031,525.591613769531,373.840270996094,21.2076307981253
"16",2033577,"0007CB3491",532.527648925781,371.042877197266,532.029357910156,371.584411621094,21.1048776390651,"0007CB2224",530.32568359375,371.177825927734,528.463134765625,369.8095703125,34.11845113796
"17",2362159,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",533.360534667969,370.676696777344,531.9130859375,364.218597412109,25.9265952376261
"18",2366703,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",549.623168945312,97.9039001464844,542.789611816406,17.6443405151367,222.556437942313
"19",2368631,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",545.875793457031,98.6995849609375,555.405700683594,139.902679443359,109.473521892835
"20",2369513,"0007CB3491",539.776672363281,321.801879882812,544.485656738281,354.605102539062,99.8707316393246,"0007CB2224",532.6982421875,324.928955078125,542.418090820312,353.781524658203,36.6985528230694
"21",2414117,"0007CB3491",NA,NA,NA,NA,NA,"0007CB2224",NA,NA,NA,NA,NA
"22",2717560,"0007CB3491",349.298858642578,387.341674804688,135.224975585938,377.024322509766,159.095851005954,"0007CB2224",347.184997558594,386.260009765625,135.274169921875,375.683624267578,279.559670939849
"23",5080,"0007CB4837",554.704650878906,184.876678466797,536.868774414062,369.937591552734,241.214971211073,"0007CB2224",NA,NA,NA,NA,NA
"24",12833,"0007CB4837",514.537170410156,399.427093505859,539.045166015625,391.99951171875,95.0531599664383,"0007CB2224",544.524169921875,353.554626464844,562.611511230469,300.957855224609,462.503059073223
"25",354137,"0007CB4837",551.024963378906,14.7012825012207,551.762756347656,12.6035251617432,33.5024729529966,"0007CB2224",510.103576660156,74.940299987793,556.174926757812,69.9486618041992,52.4833427967257
"26",354244,"0007CB4837",554.025573730469,17.7281322479248,555.411437988281,17.2846832275391,31.9345729448923,"0007CB2224",556.174926757812,69.9486618041992,560.218994140625,74.8811798095703,43.6479477162893
"27",358846,"0007CB4837",544.87939453125,23.2015476226807,547.206726074219,24.2452831268311,14.3799325849359,"0007CB2224",543.067749023438,399.872039794922,525.26025390625,116.448112487793,326.897972027713
"28",358935,"0007CB4837",545.888122558594,23.5976657867432,547.88232421875,17.8789463043213,49.1278775274133,"0007CB2224",499.05615234375,271.026062011719,555.470153808594,66.8183441162109,274.485891597031
"29",363455,"0007CB4837",552.290466308594,19.1669673919678,552.375854492188,20.0911102294922,20.6725682753537,"0007CB2224",NA,NA,NA,NA,NA
"30",363523,"0007CB4837",551.269348144531,18.8426132202148,551.151184082031,20.8287811279297,17.5061994288922,"0007CB2224",549.344909667969,95.3170776367188,546.291748046875,101.655799865723,19.7780094395734
"31",363571,"0007CB4837",551.971252441406,18.3543701171875,551.043090820312,19.6228408813477,16.3474618596079,"0007CB2224",549.344909667969,95.3170776367188,546.526306152344,96.4408264160156,37.0235244194428
"32",363726,"0007CB4837",548.937377929688,11.2913160324097,546.708862304688,19.5290184020996,35.0118413881277,"0007CB2224",NA,NA,NA,NA,NA
"33",363889,"0007CB4837",544.717346191406,19.7174263000488,547.206970214844,18.4316654205322,23.4251324310359,"0007CB2224",545.327209472656,79.8113327026367,549.451965332031,82.3921966552734,26.5599632608583
"34",393935,"0007CB4837",499.602294921875,367.259826660156,230.362533569336,389.637268066406,354.600825532557,"0007CB2224",434.570220947266,391.343322753906,131.423492431641,387.500549316406,313.197406113338
"35",394363,"0007CB4837",133.860397338867,378.522857666016,546.829345703125,138.35710144043,628.604261128333,"0007CB2224",515.680419921875,358.667572021484,570.280029296875,45.9147911071777,324.260761982821
"36",394535,"0007CB4837",559.424194335938,37.5616912841797,558.414184570312,32.8980331420898,76.2355006467944,"0007CB2224",483.172180175781,11.8176031112671,500.604736328125,4.5262451171875,28.1940806661576
"37",1861737,"0007CB4837",NA,NA,NA,NA,NA,"0007CB2224",125.083213806152,382.199462890625,124.401016235352,353.944488525391,99.3490257326994
"38",2051334,"0007CB4837",192.075759887695,70.2157363891602,388.158020019531,18.6878509521484,245.519550498259,"0007CB2224",484.712890625,44.2141532897949,483.530914306641,43.632682800293,7.17012181540778
"39",2051455,"0007CB4837",391.400177001953,19.0921611785889,471.497985839844,12.3122329711914,107.08340976043,"0007CB2224",483.385894775391,44.1018257141113,493.940002441406,45.4594306945801,25.8112516605198
"40",2051859,"0007CB4837",550.03466796875,17.0986557006836,517.952087402344,53.3287315368652,88.543699820268,"0007CB2224",492.426605224609,41.987133026123,553.89794921875,17.4114875793457,86.851361077964
"41",26423,"0007CB6AB4",565.826904296875,398.653076171875,157.124588012695,397.687866210938,432.714741367005,"0007CB2224",122.107803344727,384.606811523438,107.700988769531,338.276306152344,71.0659143360486
"42",44526,"0007CB6AB4",87.5862426757812,30.9541110992432,90.0951538085938,32.0171661376953,16.5224171171811,"0007CB2224",95.7802352905273,313.447906494141,74.0435943603516,126.736595153809,218.955336403854
"43",355031,"0007CB6AB4",172.05387878418,390.178771972656,523.444030761719,338.752471923828,370.839986956508,"0007CB2224",518.107604980469,396.530242919922,533.916625976562,394.263031005859,49.7277774925283
"44",359422,"0007CB6AB4",530.349182128906,385.8974609375,212.383987426758,388.635925292969,348.415314858575,"0007CB2224",102.390769958496,335.682678222656,114.75316619873,385.470489501953,82.6189353522815
"45",1156738,"0007CB6AB4",221.319854736328,381.895568847656,481.351531982422,381.478790283203,303.406765636313,"0007CB2224",NA,NA,NA,NA,NA
"46",1332965,"0007CB6AB4",510.767486572266,359.019683837891,489.946075439453,371.437713623047,52.735863267783,"0007CB2224",NA,NA,NA,NA,NA
"47",1333018,"0007CB6AB4",500.049926757812,363.452911376953,477.756866455078,385.863494873047,79.3144110154871,"0007CB2224",530.899536132812,393.086120605469,535.069091796875,381.178863525391,28.0329936892273
"48",2001494,"0007CB6AB4",157.790573120117,373.648895263672,144.241104125977,390.186859130859,17.4894047200361,"0007CB2224",162.719085693359,387.544708251953,118.035942077637,374.252563476562,126.690378882915
"49",2001557,"0007CB6AB4",158.601104736328,373.500946044922,168.228637695312,397.837829589844,43.9962544764276,"0007CB2224",161.584747314453,369.335052490234,106.87345123291,373.839904785156,112.376493183496
"50",2048398,"0007CB6AB4",251.348052978516,252.553955078125,246.621505737305,276.205871582031,45.3003636746354,"0007CB2224",NA,NA,NA,NA,NA
"51",1578108,"0007CD5116",531.800964355469,393.973999023438,536.442565917969,348.584167480469,38.8895111574115,"0007CB2224",476.371795654297,375.649261474609,518.124633789062,397.066040039062,153.404206560041
"52",2010968,"0007CD5116",NA,NA,NA,NA,NA,"0007CB2224",541.273620605469,275.997833251953,544.361267089844,265.945190429688,41.71701088475
"53",72738,"0007CDE223",511.688690185547,398.472564697266,543.128540039062,368.610717773438,224.138402905988,"0007CB2224",NA,NA,NA,NA,NA
"54",629655,"0007CDE223",547.045654296875,58.0414009094238,545.585388183594,59.1532096862793,37.0171104385433,"0007CB2224",NA,NA,NA,NA,NA
"55",935880,"0007CDE223",551.694213867188,22.2158451080322,540.927734375,15.7131576538086,58.8424688222196,"0007CB2224",542.645385742188,13.2922201156616,543.324035644531,14.9654626846313,10.3077914424831
"56",1088821,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",551.589233398438,30.517599105835,550.974914550781,31.5396881103516,1.88697215830304
"57",1089421,"0007CDE223",550.099304199219,28.9192428588867,549.568664550781,29.5940685272217,3.28442170389006,"0007CB2224",NA,NA,NA,NA,NA
"58",1166288,"0007CDE223",148.873153686523,396.014739990234,149.739822387695,394.572418212891,19.97306055279,"0007CB2224",NA,NA,NA,NA,NA
"59",1166410,"0007CDE223",149.928833007812,394.510498046875,149.849212646484,393.861724853516,19.193681938409,"0007CB2224",92.0352172851562,360.838745117188,121.92847442627,367.620361328125,42.6466326990322
"60",1168311,"0007CDE223",247.282180786133,182.033294677734,89.6684799194336,314.039489746094,1071.97753250722,"0007CB2224",106.765258789062,376.873077392578,145.040618896484,393.830535888672,62.647868120621
"61",1190736,"0007CDE223",536.079467773438,180.667068481445,543.635620117188,14.6153259277344,184.234866919673,"0007CB2224",553.463073730469,17.397066116333,546.94091796875,14.7765703201294,13.5898032040835
"62",1190818,"0007CDE223",542.686645507812,17.5087623596191,541.265686035156,17.2012271881104,18.7837300957774,"0007CB2224",545.599731445312,17.2819061279297,544.138916015625,17.2390594482422,10.2881875189856
"63",1580726,"0007CDE223",217.030639648438,399.865631103516,230.185928344727,397.472076416016,41.5843718624496,"0007CB2224",546.987487792969,32.7392425537109,147.279418945312,370.001129150391,673.072002096858
"64",1581749,"0007CDE223",501.295654296875,345.583343505859,528.954833984375,396.633178710938,125.717129071851,"0007CB2224",544.169677734375,374.033630371094,526.921264648438,352.075836181641,249.34958611612
"65",1582830,"0007CDE223",537.538818359375,373.469024658203,528.813293457031,363.913146972656,70.5669313677392,"0007CB2224",492.301544189453,392.251312255859,481.135498046875,391.430358886719,241.272382651239
"66",1597018,"0007CDE223",160.583435058594,399.756011962891,446.899780273438,386.63916015625,391.648020028231,"0007CB2224",537.104797363281,391.623046875,538.6416015625,389.137634277344,9.20164110233061
"67",1597328,"0007CDE223",505.976867675781,361.930114746094,526.912719726562,379.921356201172,86.6029283638044,"0007CB2224",538.240844726562,379.909118652344,531.691711425781,324.00244140625,86.0320762902684
"68",1597369,"0007CDE223",529.108276367188,384.879943847656,540.762268066406,362.77392578125,133.460436660777,"0007CB2224",538.240844726562,379.909118652344,510.349700927734,392.526611328125,153.356173292352
"69",1598819,"0007CDE223",464.149078369141,395.690307617188,526.605102539062,374.365447998047,463.36106887358,"0007CB2224",NA,NA,NA,NA,NA
"70",1599109,"0007CDE223",516.91845703125,389.490356445312,516.323608398438,384.224304199219,110.710049814091,"0007CB2224",NA,NA,NA,NA,NA
"71",1599261,"0007CDE223",519.364501953125,387.0234375,514.718994140625,394.655181884766,36.9732603410455,"0007CB2224",514.044250488281,385.798950195312,535.718566894531,352.638244628906,144.289090005276
"72",1623908,"0007CDE223",522.371704101562,387.079864501953,519.503662109375,384.301452636719,7.39413928204011,"0007CB2224",520.737121582031,385.350524902344,519.640380859375,383.608917236328,12.3208182430555
"73",1636143,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",NA,NA,NA,NA,NA
"74",1916664,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",555.131042480469,35.4491500854492,549.513061523438,18.9785995483398,31.9915749272678
"75",2010735,"0007CDE223",535.155883789062,282.882781982422,539.856018066406,280.085266113281,46.7667598956967,"0007CB2224",537.585815429688,282.765960693359,541.764343261719,279.712646484375,21.1614832493692
"76",2010840,"0007CDE223",542.312866210938,280.140533447266,541.3681640625,277.927276611328,32.9185674409001,"0007CB2224",541.764343261719,279.712646484375,543.6708984375,277.027191162109,26.6164860990019
"77",2011090,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",541.709350585938,269.219177246094,540.394165039062,276.132720947266,22.4991266910608
"78",2364091,"0007CDE223",527.286743164062,305.409759521484,533.71826171875,342.119781494141,95.7426437961429,"0007CB2224",NA,NA,NA,NA,NA
"79",2364305,"0007CDE223",532.373779296875,331.058532714844,551.266723632812,379.960632324219,69.1225125513017,"0007CB2224",NA,NA,NA,NA,NA
"80",2365126,"0007CDE223",526.013793945312,389.782257080078,544.369445800781,13.0793752670288,410.500448365266,"0007CB2224",539.008605957031,18.1831550598145,546.8349609375,13.4415149688721,872.124666758648
"81",2365462,"0007CDE223",513.581298828125,62.3702392578125,548.338012695312,14.6239414215088,116.976893656397,"0007CB2224",NA,NA,NA,NA,NA
"82",2366641,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",549.623168945312,97.9039001464844,541.925842285156,16.0273551940918,110.197656619223
"83",2367791,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",557.149963378906,78.9249038696289,550.148986816406,98.0994644165039,160.302342083909
"84",2368003,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",550.84521484375,98.9459686279297,544.816528320312,94.276611328125,56.5720264808326
"85",2373450,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",NA,NA,NA,NA,NA
"86",2410422,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",315.478668212891,41.4484176635742,322.429748535156,35.5778694152832,16.3161348643305
"87",2832740,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",NA,NA,NA,NA,NA
"88",2846657,"0007CDE223",NA,NA,NA,NA,NA,"0007CB2224",NA,NA,NA,NA,NA
"89",2001728,"0007CDE4F0",NA,NA,NA,NA,NA,"0007CB2224",106.260009765625,369.767639160156,112.668754577637,369.423583984375,45.0132613283524
"90",12953,"0007CDEAA7",565.401977539062,193.147079467773,562.904296875,189.419570922852,10.8046549524384,"0007CB2224",562.611511230469,300.957855224609,573.301025390625,257.670562744141,101.714647308676
"91",39987,"0007CDEAA7",519.072143554688,332.808502197266,569.824584960938,104.619163513184,383.511883603394,"0007CB2224",NA,NA,NA,NA,NA
"92",40919,"0007CDEAA7",241.799133300781,341.054595947266,237.95068359375,335.957489013672,19.9297397294296,"0007CB2224",415.758209228516,340.854309082031,322.837615966797,381.763397216797,402.007541960219
"93",41174,"0007CDEAA7",157.206573486328,369.196899414062,494.129455566406,106.001098632812,637.451193771301,"0007CB2224",345.442535400391,17.8552989959717,530.341552734375,14.2343769073486,257.326494641378
"94",1636143,"0007CDEAA7",542.028381347656,228.154342651367,540.080261230469,350.298797607422,149.234733151803,"0007CB2224",NA,NA,NA,NA,NA
"95",2030258,"0007CDEAA7",490.070953369141,8.75539398193359,446.609741210938,6.23694467544556,57.6500793521034,"0007CB2224",NA,NA,NA,NA,NA
