ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.194616977225673,0,0.211657265645984,0,0.0173232746577256,0,0,0,0
0007CB1E1F,0.276308054085832,0,0,0,0,0,0.0931744312026002,0,0,0
0007CB2183,0,0,0,0,0,0,0,0,0,0
0007CB2277,0.463256907701351,0,0,0,0,0.207320480581168,0,0,0,0
0007CB3D9B,0,0,0,0,0,0,0.365234139882027,0,0,0.429396325459317
0007CB3F5E,0.0364491475602586,0,0,0.199301638463605,0,0,0.191886360900446,0,0,0
0007CB6BC3,0,0.320496894409938,0,0,0.522382920110193,0.445375803297011,0,0,0,0
0007F2945F,0,0,0,0,0,0,0,0,0,0
0007F2B8A6,0,0,0,0,0,0,0,0,0,0
0007F2E455,0,0,0,0,0.140840220385675,0,0,0,0,0
