ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.078591717060656,0.0605706544746421,0.165691688622279,0.026248177209916,0.114224594613685,0.0191754402605204,0.0308703982737131,0.0463497881721716,0.0541138286611568
0007CB1E1F,0.101790455846795,0,0.13004826009652,0.0832675905389917,0.0742474894269908,0.0822040368774574,0.0647507034683359,0.0454545454545455,0.0887219942361582,0.107004409300891
0007CB2183,0.0353739882020776,0.0586402785413231,0,0.0359526254943115,0.0251437565512976,0.0437255515305625,0.00942173321951375,0.0212065405435571,0.0332084943623252,0.0419900037153091
0007CB2277,0.165121465197118,0.0640690855781565,0.0613495893658456,0,0.0221479328485786,0.0809057243473961,0.0363748458692972,0.0431943746860874,0.0677118610303199,0.0626730598024577
0007CB3D9B,0.0392505896488808,0.0857232301020096,0.0643806620946574,0.033233602754747,0,0.080239750562546,0.100841000347782,0.115082686905891,0.089611803923131,0.156642341906584
0007CB3F5E,0.167920134098764,0.0933052348665322,0.11006688680044,0.119349220761823,0.0788834108742448,0,0.106057731828385,0.090397529624049,0.0809394796605442,0.0863073331791129
0007CB6BC3,0.0119957080483982,0.0312748152220389,0.0100922868512404,0.0228338369479466,0.0421862238402756,0.0451314961874682,0,0.0395297356623324,0.0171587181428211,0.0496764877009246
0007F2945F,0.0328225515355593,0.0373144584936778,0.0386080772161544,0.0460844584034176,0.0818263281981079,0.0653797900500826,0.0671851781592844,0,0.0906012191720786,0.0787470295051629
0007F2B8A6,0.0690272400476665,0.102017286665445,0.0846837693675387,0.101189324362543,0.089246447832657,0.0819954996316963,0.0408485883208448,0.126904403147497,0,0.126117221509537
0007F2E455,0.15268073912549,0.233102742654693,0.202861739056811,0.177441042358206,0.295554872181495,0.165645843213626,0.224050712953302,0.208968134382499,0.238933822064624,0
