ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.409090909090909,0.5,0.357142857142857,0,0.545454545454545,1,0.333333333333333,0.8,1
0007CB1E1F,0.590909090909091,0,0.352941176470588,1,1,0.714285714285714,0.5,0.6,0.727272727272727,0
0007CB2183,0.5,0.647058823529412,0,0.5,0.833333333333333,0.5,1,0.833333333333333,0,1
0007CB2277,0.642857142857143,0,0.5,0,0,1,0,1,0,0
0007CB3D9B,0,0,0.166666666666667,0,0,1,1,0,0.4,0.363636363636364
0007CB3F5E,0.454545454545455,0.285714285714286,0.5,0,0,0,0,0.333333333333333,0.5,0
0007CB6BC3,0,0.5,0,0,0,1,0,1,0.5,0.5
0007F2945F,0.666666666666667,0.4,0.166666666666667,0,1,0.666666666666667,0,0,0.333333333333333,0.333333333333333
0007F2B8A6,0.2,0.272727272727273,0,1,0.6,0.5,0.5,0.666666666666667,0,0.5
0007F2E455,0,0,0,1,0.636363636363636,1,0.5,0.666666666666667,0.5,0
