ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,6,0,2,0,6,1,0,0,0
0007CB1E1F,5,0,3,4,0,4,0,1,5,17
0007CB2183,1,4,0,3,4,3,3,4,3,11
0007CB2277,3,6,0,0,2,9,3,1,4,10
0007CB3D9B,2,3,2,7,0,15,6,3,5,22
0007CB3F5E,2,7,6,7,5,0,16,23,3,16
0007CB6BC3,0,2,1,5,5,20,0,5,1,6
0007F2945F,1,3,5,4,7,16,8,0,15,29
0007F2B8A6,0,3,1,5,8,9,5,4,0,27
0007F2E455,1,4,9,13,39,9,7,15,17,0
