ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,22,0,25,0,11,0,0,0,0
0007CB1E1F,22,0,0,67,10,10,0,0,0,15
0007CB2183,0,0,0,0,0,0,0,0,0,0
0007CB2277,25,67,0,0,0,46,7,7,0,24
0007CB3D9B,0,10,0,0,0,11,18,2,0,7
0007CB3F5E,11,10,0,46,11,0,10,0,3,6
0007CB6BC3,0,0,0,7,18,10,0,2,0,0
0007F2945F,0,0,0,7,2,0,2,0,0,6
0007F2B8A6,0,0,0,0,0,3,0,0,0,14
0007F2E455,0,15,0,24,7,6,0,6,14,0
