ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,44.7333333333333,0,0,0,68.1,0,0,0,0
0007CB1E1F,44.7333333333333,0,0,164.066666666667,0,13.1,0,0,0,0
0007CB2183,0,0,0,0,0,0,0,0,0,0
0007CB2277,0,164.066666666667,0,0,0,15.4,0,0,0,5.53333333333333
0007CB3D9B,0,0,0,0,0,17.5666666666667,0,0,0,22.4666666666667
0007CB3F5E,68.1,13.1,0,15.4,17.5666666666667,0,0,11.4666666666667,0,0
0007CB6BC3,0,0,0,0,0,0,0,0,0,0
0007F2945F,0,0,0,0,0,11.4666666666667,0,0,0,0
0007F2B8A6,0,0,0,0,0,0,0,0,0,0
0007F2E455,0,0,0,5.53333333333333,22.4666666666667,0,0,0,0,0
