ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,3.72777777777778,0,0,0,6.19090909090909,0,0,0,0
0007CB1E1F,3.72777777777778,0,0,4.31754385964912,0,2.18333333333333,0,0,0,0
0007CB2183,0,0,0,0,0,0,0,0,0,0
0007CB2277,0,4.31754385964912,0,0,0,2.56666666666667,0,0,0,2.76666666666667
0007CB3D9B,0,0,0,0,0,5.85555555555556,0,0,0,3.20952380952381
0007CB3F5E,6.19090909090909,2.18333333333333,0,2.56666666666667,5.85555555555556,0,0,3.82222222222222,0,0
0007CB6BC3,0,0,0,0,0,0,0,0,0,0
0007F2945F,0,0,0,0,0,3.82222222222222,0,0,0,0
0007F2B8A6,0,0,0,0,0,0,0,0,0,0
0007F2E455,0,0,0,2.76666666666667,3.20952380952381,0,0,0,0,0
