ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,11,1,19,12,38,12,0,0,0
0007CB1E1F,11,0,5,5,13,3,3,0,9,6
0007CB2183,1,5,0,3,2,26,10,0,16,7
0007CB2277,19,5,3,0,0,19,10,3,8,5
0007CB3D9B,12,13,2,0,0,41,36,4,28,28
0007CB3F5E,38,3,26,19,41,0,53,26,13,18
0007CB6BC3,12,3,10,10,36,53,0,19,19,7
0007F2945F,0,0,0,3,4,26,19,0,8,7
0007F2B8A6,0,9,16,8,28,13,19,8,0,24
0007F2E455,0,6,7,5,28,18,7,7,24,0
