ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,24.5482218,0,0,0,8.77937931818182,0,0,0,0
0007CB1E1F,24.5482218,0,0,16.48777115,0,40.2937777166667,0,0,0,0
0007CB2183,0,0,0,0,0,0,0,0,0,0
0007CB2277,0,16.48777115,0,0,0,26.7232737333333,0,0,0,61.5362849
0007CB3D9B,0,0,0,0,0,96.5746110666667,0,0,0,26.1154632571429
0007CB3F5E,8.77937931818182,40.2937777166667,0,26.7232737333333,96.5746110666667,0,0,41.9869077,0,0
0007CB6BC3,0,0,0,0,0,0,0,0,0,0
0007F2945F,0,0,0,0,0,41.9869077,0,0,0,0
0007F2B8A6,0,0,0,0,0,0,0,0,0,0
0007F2E455,0,0,0,61.5362849,26.1154632571429,0,0,0,0,0
