ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,2.52306564515295,0,3.850871675203,0,0.795778405141698,0.135811743155035,1.75439690236331,0,0.627515477906751
0007CB1E1F,2.52306564515295,0,0.130084055335064,1.43937208260226,1.29361744687843,0.978522164439117,1.12165664411677,0.764098161612469,0.902450496102199,1.40729205753555
0007CB2183,0,0.130084055335064,0,0,0,1.02805738501774,0,0,7.26705973686948,0
0007CB2277,3.850871675203,1.43937208260226,0,0,0,0,1.3927077702525,1.70048667898547,0,0.927603850391409
0007CB3D9B,0,1.29361744687843,0,0,0,0,1.82248791972795,0,0,12.2138108972355
0007CB3F5E,0.795778405141698,0.978522164439117,1.02805738501774,0,0,0,4.34953969730889,0,0,0
0007CB6BC3,0.135811743155035,1.12165664411677,0,1.3927077702525,1.82248791972795,4.34953969730889,0,3.39908428200091,0,0
0007F2945F,1.75439690236331,0.764098161612469,0,1.70048667898547,0,0,3.39908428200091,0,0,0
0007F2B8A6,0,0.902450496102199,7.26705973686948,0,0,0,0,0,0,0
0007F2E455,0.627515477906751,1.40729205753555,0,0.927603850391409,12.2138108972355,0,0,0,0,0
