ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,17,1,9,3,0,6,5,6,8
0007CB1E1F,17,0,3,9,9,0,17,15,8,0
0007CB2183,1,3,0,0,1,12,0,2,0,1
0007CB2277,9,9,0,0,2,0,16,10,17,9
0007CB3D9B,3,9,1,2,0,7,35,6,7,39
0007CB3F5E,0,0,12,0,7,0,24,7,4,4
0007CB6BC3,6,17,0,16,35,24,0,16,6,0
0007F2945F,5,15,2,10,6,7,16,0,11,2
0007F2B8A6,6,8,0,17,7,4,6,11,0,7
0007F2E455,8,0,1,9,39,4,0,2,7,0
